25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7687,0,40, Mexico, >50K
52, Private, 11th, Separated, Exec-managerial, Husband, Black, Female,0,0,54, Portugal, <=50K
28, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, Hong, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,50, Puerto-Rico, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
53, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1671,40, Peru, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
81, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,22, Mexico, <=50K
45, Federal-gov, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
50, Private, Masters, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,1884,60, Mexico, <=50K
51, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Poland, <=50K
67, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
40, Private, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
41, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,1653,20, Ireland, <=50K
36, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Iran, <=50K
43, Local-gov, Masters, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,60, Cambodia, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Nicaragua, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hungary, >50K
29, Private, Some-college, Divorced, Other-service, Wife, Other, Female,0,0,25, Cuba, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, Nicaragua, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,60, Trinadad&Tobago, >50K
60, Private, 11th, Divorced, Sales, Wife, Other, Female,0,0,40, Scotland, <=50K
40, Local-gov, Doctorate, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,30, India, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Cambodia, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
51, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
34, Local-gov, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1902,50, Portugal, >50K
62, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Canada, >50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,45, Mexico, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, India, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,2824,0,10, China, >50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,47, Laos, >50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1665,40, Honduras, >50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Italy, <=50K
44, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Thailand, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Cuba, >50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,4954,0,52, Iran, >50K
59, Private, 10th, Divorced, Sales, Unmarried, White, Female,0,0,54, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
30, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Ireland, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Hungary, <=50K
41, Local-gov, HS-grad, Never-married, Tech-support, Wife, Black, Female,0,0,35, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,1978,40, Yugoslavia, <=50K
21, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,64, Hungary, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
33, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
28, Private, 10th, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,35, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
51, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Cuba, <=50K
27, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,54, Nicaragua, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Greece, <=50K
23, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,30, Greece, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,32, Iran, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,4334,0,40, Jamaica, >50K
24, Local-gov, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,5, Honduras, <=50K
42, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Greece, >50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, >50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, Taiwan, <=50K
47, Local-gov, 12th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,25, Taiwan, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Vietnam, <=50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
25, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,60, China, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1977,50, Outlying-US(Guam-USVI-etc), >50K
75, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,15, Haiti, <=50K
42, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
55, Private, HS-grad, Separated, Protective-serv, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
30, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,35, Honduras, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,40, Trinadad&Tobago, >50K
27, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, El-Salvador, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
31, Private, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,40, Italy, <=50K
48, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, China, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Canada, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Ireland, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,37, Peru, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Jamaica, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Jamaica, >50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,2412,50, Cuba, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, England, <=50K
56, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,45, Italy, <=50K
56, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Laos, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
19, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Japan, <=50K
58, Private, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,50, Poland, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, Laos, >50K
39, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,23, Greece, <=50K
51, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, El-Salvador, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Scotland, >50K
32, Private, Bachelors, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,48, Iran, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
25, Self-emp-inc, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,72, Taiwan, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Poland, >50K
37, Private, Bachelors, Never-married, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,38, Cambodia, <=50K
58, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, Black, Male,0,0,54, Hong, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1633,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, >50K
27, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,14123,0,40, Hong, >50K
43, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,25, Peru, <=50K
36, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,44, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Honduras, >50K
41, Private, 10th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,52, Ireland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Peru, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
51, Private, 11th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
47, Local-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Vietnam, <=50K
42, Self-emp-not-inc, Preschool, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, El-Salvador, >50K
24, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, China, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,50, South, >50K
40, Private, HS-grad, Divorced, Farming-fishing, Wife, White, Male,0,0,50, Ireland, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
30, Local-gov, HS-grad, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,65, France, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,7298,0,40, China, >50K
29, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Italy, <=50K
26, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1977,40, Jamaica, >50K
26, Private, 5th-6th, Never-married, Protective-serv, Own-child, White, Female,0,0,30, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Poland, <=50K
22, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,20, Hong, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,50, Ireland, >50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Taiwan, <=50K
69, Private, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,2013,0,12, Hong, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Cambodia, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1902,60, Taiwan, >50K
37, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,32, Dominican-Republic, <=50K
36, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Laos, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,7298,0,50, Yugoslavia, >50K
68, Private, 1st-4th, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,15, Taiwan, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Columbia, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Italy, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
24, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Cuba, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, <=50K
59, Private, Doctorate, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
34, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
54, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
61, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,2479,50, Haiti, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
58, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, China, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
55, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, China, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,15, China, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,32, Jamaica, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,30, Laos, <=50K
41, Private, Some-college, Separated, Machine-op-inspct, Husband, Black, Female,0,0,40, Taiwan, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, <=50K
60, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Yugoslavia, >50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, China, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
61, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, Guatemala, >50K
58, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,14, Peru, <=50K
25, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Poland, <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
52, Self-emp-inc, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Other, Male,0,0,40, France, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
40, Private, Bachelors, Married-spouse-absent, Sales, Own-child, Black, Male,0,0,60, Scotland, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Honduras, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
45, State-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Italy, <=50K
64, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, South, >50K
40, Private, Prof-school, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,2375,60, Cambodia, >50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Cuba, >50K
26, Private, Some-college, Separated, Prof-specialty, Other-relative, Other, Female,0,0,40, Nicaragua, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Ecuador, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, South, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
54, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Ecuador, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,70, Puerto-Rico, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, China, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,1977,40, Greece, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,36, Portugal, >50K
49, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,35, Yugoslavia, <=50K
77, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,26726,0,50, El-Salvador, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Ireland, >50K
28, Federal-gov, 10th, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
33, Local-gov, HS-grad, Never-married, Farming-fishing, Wife, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Greece, >50K
27, Self-emp-not-inc, 10th, Divorced, Transport-moving, Husband, White, Female,0,1887,40, Portugal, >50K
50, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, Ecuador, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,70, Japan, <=50K
55, Private, Assoc-voc, Widowed, Sales, Not-in-family, Black, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Assoc-acdm, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,27, Mexico, <=50K
43, Private, 10th, Separated, Prof-specialty, Other-relative, Other, Male,0,0,40, Scotland, <=50K
26, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
64, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,35, Trinadad&Tobago, <=50K
34, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Divorced, Transport-moving, Wife, Black, Male,0,0,40, Thailand, <=50K
27, Self-emp-inc, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Mexico, >50K
50, Federal-gov, Prof-school, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, India, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Ireland, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Italy, <=50K
38, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Iran, <=50K
31, Private, Masters, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Haiti, <=50K
46, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,30, Hungary, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
46, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Male,0,2475,50, Japan, >50K
35, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Jamaica, <=50K
