42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,25, United-States, >50K
55, Federal-gov, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,25, United-States, >50K
30, Private, Masters, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, England, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
58, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
89, Private, Assoc-voc, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,4064,0,40, United-States, <=50K
26, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,3343,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,8, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
56, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
43, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,75, United-States, <=50K
40, Private, 11th, Separated, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,65, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
28, State-gov, Masters, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,16899,0,50, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-inc, Some-college, Divorced, Prof-specialty, Wife, Black, Female,0,0,20, United-States, >50K
74, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,20051,0,23, Philippines, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Poland, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
74, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,18389,0,8, United-States, >50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, >50K
40, Self-emp-not-inc, Assoc-acdm, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,12, Haiti, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
81, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
67, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, State-gov, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Prof-school, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Laos, <=50K
44, Private, 7th-8th, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, State-gov, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
59, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
48, Federal-gov, Masters, Separated, Prof-specialty, Wife, White, Female,3325,0,50, United-States, <=50K
28, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,70, United-States, >50K
72, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,1623,35, United-States, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
58, Private, Masters, Separated, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
66, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,1, United-States, <=50K
54, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Mexico, <=50K
51, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, Mexico, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
28, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
53, State-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7478,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,1727,60, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,50, United-States, >50K
48, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, 10th, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,0,0,65, United-States, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,38, United-States, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, State-gov, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,25, United-States, <=50K
54, State-gov, Assoc-voc, Widowed, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,12, United-States, <=50K
44, Private, Masters, Divorced, Sales, Unmarried, Black, Female,2764,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
39, Private, Masters, Never-married, Sales, Husband, White, Male,15024,0,60, United-States, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, United-States, >50K
39, Self-emp-not-inc, Some-college, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,13570,0,50, Philippines, >50K
48, State-gov, HS-grad, Married-spouse-absent, Machine-op-inspct, Wife, White, Female,0,0,15, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,20, Poland, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Masters, Never-married, Protective-serv, Wife, White, Male,0,1731,50, United-States, >50K
52, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
64, Self-emp-inc, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,5178,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, 10th, Separated, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,1977,40, United-States, <=50K
43, Private, Assoc-acdm, Widowed, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
39, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
52, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
35, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,1671,40, United-States, <=50K
66, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
29, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,4923,0,45, United-States, >50K
29, Local-gov, Doctorate, Divorced, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
42, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
51, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,3103,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,5013,0,40, United-States, <=50K
61, State-gov, 9th, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,15024,0,40, United-States, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,63, United-States, >50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,48, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,2544,40, United-States, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1978,45, United-States, >50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Doctorate, Married-spouse-absent, Farming-fishing, Not-in-family, Black, Female,0,0,50, United-States, <=50K
49, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,15024,0,60, United-States, >50K
65, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2948,0,20, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,2172,0,40, United-States, <=50K
30, Self-emp-inc, Masters, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, State-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Cuba, <=50K
48, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Guatemala, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, State-gov, 10th, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,10, India, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
61, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, France, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,8, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Federal-gov, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Male,14208,0,50, United-States, >50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
76, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
40, Federal-gov, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,47, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,8, Vietnam, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
57, Local-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
21, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,52, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,53, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
38, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,20, Guatemala, >50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,54, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, South, <=50K
45, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Never-married, Protective-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, State-gov, Masters, Divorced, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
58, Private, 10th, Divorced, Protective-serv, Husband, White, Male,0,0,25, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,5628,0,40, United-States, >50K
47, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,1599,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
20, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
19, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,37, United-States, <=50K
58, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,5178,0,40, United-States, >50K
38, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,37, Iran, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
27, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Machine-op-inspct, Wife, Black, Male,0,0,35, Haiti, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
57, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,4, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,50, United-States, >50K
54, Private, Some-college, Widowed, Prof-specialty, Wife, White, Female,4733,0,42, Mexico, >50K
