21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
56, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Italy, <=50K
25, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,9, Nicaragua, >50K
38, Private, Bachelors, Never-married, Other-service, Husband, Black, Male,0,0,50, Italy, >50K
40, Private, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
89, Private, 7th-8th, Widowed, Prof-specialty, Unmarried, White, Male,0,0,38, Honduras, >50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Canada, <=50K
41, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,6, Scotland, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Puerto-Rico, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, India, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, Honduras, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Japan, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,60, Greece, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, India, <=50K
53, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Canada, <=50K
36, Private, Some-college, Widowed, Craft-repair, Husband, Black, Male,0,0,45, El-Salvador, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
19, Private, 1st-4th, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,35, Puerto-Rico, <=50K
47, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,2174,0,40, Taiwan, >50K
41, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Jamaica, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Peru, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,50, Japan, >50K
19, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Ireland, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,50, Mexico, <=50K
21, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,70, Portugal, <=50K
34, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,4775,0,40, Columbia, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,16, Columbia, <=50K
26, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, El-Salvador, >50K
65, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,2126,0,50, Scotland, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,24, Hong, >50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Iran, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,15024,0,40, Iran, >50K
41, Private, Some-college, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, Trinadad&Tobago, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Peru, <=50K
41, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Japan, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
29, Federal-gov, Some-college, Divorced, Prof-specialty, Husband, Black, Male,15024,0,60, Japan, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Hong, >50K
19, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
31, Private, 11th, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,15024,0,40, Dominican-Republic, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,79958,0,65, Italy, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
24, State-gov, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
47, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,42, Nicaragua, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
58, Private, 9th, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Taiwan, <=50K
27, Private, Some-college, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,45, Thailand, >50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Peru, >50K
37, Local-gov, Some-college, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,35, Mexico, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Peru, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Cuba, <=50K
41, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, Ecuador, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,50, Mexico, <=50K
79, Private, Masters, Widowed, Farming-fishing, Husband, Black, Male,0,0,20, Ecuador, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Vietnam, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
39, Private, Doctorate, Married-civ-spouse, Other-service, Other-relative, Other, Female,0,0,40, Philippines, <=50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, Cuba, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
45, Private, 1st-4th, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
45, Private, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,54, Canada, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, France, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,99999,0,50, Hungary, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,30, Ireland, >50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Thailand, >50K
27, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,8597,0,45, Yugoslavia, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, China, >50K
28, Private, Doctorate, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Greece, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
50, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,50, Cuba, <=50K
66, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Canada, <=50K
33, Self-emp-not-inc, 9th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Hungary, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, India, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Japan, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, Cuba, <=50K
35, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,60, Puerto-Rico, <=50K
55, Self-emp-inc, 11th, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Philippines, <=50K
78, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,99, Honduras, >50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Taiwan, >50K
31, Self-emp-not-inc, Bachelors, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,42, South, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,44, Laos, <=50K
20, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, China, <=50K
24, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Italy, <=50K
33, Federal-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,30, France, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,48, Philippines, <=50K
34, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,89, Honduras, >50K
28, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,60, Yugoslavia, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,7687,0,40, Cuba, >50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,45, Hungary, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Jamaica, <=50K
46, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,7298,0,40, Jamaica, >50K
56, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, El-Salvador, <=50K
23, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Puerto-Rico, >50K
41, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,7298,0,40, England, >50K
33, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,2187,0,50, Columbia, >50K
17, Private, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, Laos, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,65, Poland, <=50K
33, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
52, Local-gov, Some-college, Divorced, Sales, Husband, Other, Female,0,0,38, India, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Yugoslavia, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, France, >50K
41, State-gov, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,3399,0,40, Canada, >50K
34, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, England, >50K
56, Private, HS-grad, Widowed, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,80, Mexico, <=50K
18, Local-gov, 10th, Never-married, Priv-house-serv, Own-child, White, Male,0,0,8, Vietnam, <=50K
35, Private, 10th, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,48, Vietnam, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, >50K
23, Private, Bachelors, Separated, Craft-repair, Own-child, White, Male,0,0,60, Thailand, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,20, Canada, <=50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1908,40, Cuba, >50K
26, State-gov, 9th, Never-married, Sales, Own-child, Black, Male,0,0,40, Cuba, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
39, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Portugal, <=50K
49, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,15, Nicaragua, <=50K
57, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,10, Japan, <=50K
56, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Hungary, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Jamaica, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, India, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Other-relative, Asian-Pac-Islander, Female,0,0,45, Columbia, >50K
62, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
65, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,1902,40, India, >50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,6808,0,44, Hong, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, South, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, Nicaragua, <=50K
51, State-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
26, Federal-gov, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Greece, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,75, Germany, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Italy, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,8, Canada, <=50K
26, Self-emp-inc, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, South, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,24, Thailand, <=50K
51, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Canada, <=50K
31, Private, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, El-Salvador, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Hungary, <=50K
58, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Puerto-Rico, <=50K
30, Local-gov, Prof-school, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Peru, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
44, State-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
26, Private, 10th, Never-married, Transport-moving, Husband, Other, Female,0,0,98, England, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,54, Scotland, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,80, Puerto-Rico, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,35, Germany, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Mexico, <=50K
49, Self-emp-inc, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
50, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,30, Mexico, <=50K
37, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
47, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Other, Female,0,0,45, Dominican-Republic, >50K
56, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,1902,60, Ireland, <=50K
33, Self-emp-not-inc, 11th, Divorced, Sales, Not-in-family, White, Female,0,0,35, Poland, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,97801,0,50, Portugal, >50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, England, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,70, Dominican-Republic, <=50K
32, Self-emp-inc, Bachelors, Widowed, Transport-moving, Unmarried, Other, Male,0,0,50, China, <=50K
40, State-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Ecuador, >50K
51, Self-emp-not-inc, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, >50K
51, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, India, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Greece, >50K
30, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, El-Salvador, >50K
34, Private, 7th-8th, Divorced, Adm-clerical, Wife, Other, Female,5013,0,40, Puerto-Rico, >50K
48, State-gov, Assoc-acdm, Divorced, Craft-repair, Unmarried, Black, Female,0,0,20, Hungary, <=50K
34, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, South, <=50K
29, Local-gov, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, South, >50K
34, Private, HS-grad, Separated, Craft-repair, Other-relative, White, Male,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, Nicaragua, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,45, Trinadad&Tobago, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,2621,0,75, Mexico, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
32, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, India, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
53, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,99999,0,40, Mexico, >50K
50, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Cambodia, <=50K
47, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,99, Laos, <=50K
59, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Thailand, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,1977,40, India, <=50K
79, Private, 7th-8th, Separated, Adm-clerical, Wife, Other, Female,0,0,10, Trinadad&Tobago, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Vietnam, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Yugoslavia, >50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, India, <=50K
46, Private, 10th, Married-civ-spouse, Priv-house-serv, Husband, Other, Female,0,0,40, Cuba, <=50K
31, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Taiwan, <=50K
32, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Japan, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,31, Laos, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Ireland, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,35, Portugal, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Columbia, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Canada, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, >50K
57, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
