41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Honduras, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,35, Portugal, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
40, Private, Some-college, Separated, Other-service, Husband, Other, Male,0,1977,40, Hong, <=50K
31, Private, Preschool, Never-married, Sales, Own-child, Other, Male,0,0,40, South, <=50K
64, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,15, England, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
54, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, Laos, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Honduras, >50K
57, State-gov, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,62, England, >50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, China, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,42, Germany, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
28, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, China, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,45, Yugoslavia, >50K
48, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, Hungary, <=50K
28, Private, 12th, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,40, England, >50K
23, State-gov, 9th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,75, Dominican-Republic, <=50K
33, Private, 11th, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,35, Laos, >50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
55, Private, Masters, Married-civ-spouse, Priv-house-serv, Not-in-family, Other, Female,0,0,40, Germany, >50K
45, Private, HS-grad, Widowed, Adm-clerical, Wife, Asian-Pac-Islander, Male,7687,0,35, United-States, <=50K
73, Self-emp-not-inc, 10th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,16, Hungary, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Thailand, <=50K
43, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,1902,50, Philippines, >50K
64, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Thailand, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Cambodia, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,16, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,40, Ireland, <=50K
31, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
41, Private, Some-college, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, England, >50K
58, Local-gov, 12th, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,10, Dominican-Republic, <=50K
49, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,15, Iran, <=50K
28, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, China, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, South, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
64, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,33, China, >50K
40, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
33, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,40, Portugal, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,45, England, <=50K
47, Private, Masters, Divorced, Transport-moving, Husband, White, Male,7687,0,40, Columbia, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Peru, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Cuba, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Laos, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Italy, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7530,0,50, Cuba, <=50K
53, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,8066,0,40, Taiwan, >50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Taiwan, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,37, Mexico, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
55, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Philippines, <=50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,27, Portugal, <=50K
22, Private, Prof-school, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, China, <=50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,50, Vietnam, >50K
24, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, Puerto-Rico, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
64, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, India, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Ireland, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Iran, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,40, Puerto-Rico, <=50K
40, Private, HS-grad, Widowed, Adm-clerical, Wife, Other, Female,0,0,30, Hungary, <=50K
41, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Guatemala, <=50K
53, Self-emp-inc, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,0,99, Japan, >50K
52, Private, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,30, El-Salvador, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Puerto-Rico, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Italy, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1977,45, Scotland, >50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
29, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Divorced, Other-service, Husband, Other, Male,0,0,40, Taiwan, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,13625,0,50, Poland, >50K
26, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, India, <=50K
32, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, India, <=50K
23, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,50, Haiti, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,65, Guatemala, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, Iran, <=50K
51, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
54, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
61, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
50, State-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,8, Taiwan, <=50K
51, Private, 11th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, India, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
28, State-gov, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Hong, <=50K
27, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,45, Nicaragua, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
21, Private, 11th, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
49, Private, Bachelors, Widowed, Craft-repair, Husband, Black, Female,0,0,40, Laos, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,35, Nicaragua, <=50K
28, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
35, Local-gov, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, England, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,20051,0,50, Italy, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,35, Haiti, >50K
67, State-gov, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,71, Nicaragua, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Philippines, >50K
56, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, Poland, <=50K
20, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Hong, <=50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Ecuador, <=50K
21, Self-emp-inc, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, >50K
38, Private, Assoc-voc, Never-married, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
27, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,40, Laos, >50K
40, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Japan, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,35, China, <=50K
38, Private, Prof-school, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, <=50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,15024,0,40, England, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,46, Jamaica, >50K
31, Self-emp-inc, 11th, Never-married, Prof-specialty, Wife, White, Female,0,0,20, Italy, <=50K
19, Private, Some-college, Separated, Sales, Own-child, Other, Female,0,0,25, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Peru, >50K
40, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,65, Germany, <=50K
46, Private, 10th, Married-spouse-absent, Sales, Husband, White, Female,0,0,40, France, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Greece, >50K
45, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
44, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
24, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
38, Private, Some-college, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Hong, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Masters, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
31, Federal-gov, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
67, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,4118,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
27, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Mexico, <=50K
51, Local-gov, 9th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Portugal, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
29, Private, Some-college, Never-married, Sales, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
45, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,43, Guatemala, <=50K
33, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Puerto-Rico, >50K
58, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, <=50K
49, Local-gov, Prof-school, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Iran, <=50K
34, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, Cambodia, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Cuba, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Nicaragua, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Scotland, <=50K
50, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,1977,45, India, >50K
57, Local-gov, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
23, Private, 12th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
19, Local-gov, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,45, South, <=50K
25, Private, 12th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Portugal, >50K
57, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,48, Canada, >50K
52, Local-gov, Masters, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, Nicaragua, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, China, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,8614,0,40, Honduras, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, Italy, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Cuba, <=50K
46, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,1902,32, Iran, >50K
42, Private, 10th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Philippines, >50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Scotland, >50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, Ireland, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
71, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,15, Hungary, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Wife, Black, Female,0,0,41, Trinadad&Tobago, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,1902,40, Ecuador, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,15, England, <=50K
52, State-gov, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
22, Private, 10th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,14139,0,43, Canada, >50K
26, Private, Prof-school, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Hungary, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, Jamaica, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,37, Guatemala, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Nicaragua, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
56, Private, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,36, Greece, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Iran, <=50K
57, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,24, Jamaica, <=50K
20, Local-gov, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,45, Honduras, >50K
32, Private, 12th, Divorced, Exec-managerial, Own-child, Black, Male,0,0,40, Greece, <=50K
27, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Taiwan, <=50K
44, Local-gov, 7th-8th, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Taiwan, <=50K
65, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,2488,0,40, Yugoslavia, <=50K
62, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
30, Private, 11th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, China, <=50K
42, State-gov, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,24, Honduras, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
22, Private, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,0,20, Peru, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,99, Trinadad&Tobago, >50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Greece, <=50K
45, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Italy, >50K
42, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
34, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,99, Mexico, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, China, >50K
26, Private, Prof-school, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Canada, <=50K
31, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Ireland, <=50K
34, Private, Prof-school, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Scotland, >50K
