42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,73, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
42, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
70, State-gov, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
60, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, State-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,1902,40, United-States, <=50K
46, Local-gov, 12th, Widowed, Transport-moving, Unmarried, White, Male,0,0,45, Philippines, <=50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,41, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
43, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, >50K
65, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,13867,0,35, United-States, >50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
71, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, United-States, >50K
45, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,45, United-States, >50K
44, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,40, England, <=50K
46, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,75, United-States, >50K
19, Private, HS-grad, Separated, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 7th-8th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,7687,0,35, United-States, >50K
46, Local-gov, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,46, United-States, >50K
29, Private, Prof-school, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
41, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,37, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1902,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
33, Local-gov, 10th, Divorced, Sales, Wife, White, Female,0,0,45, United-States, <=50K
32, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,38, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,45, United-States, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
32, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,7298,0,40, England, <=50K
42, Local-gov, Masters, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, El-Salvador, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,50, United-States, <=50K
27, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,54, United-States, <=50K
29, Private, HS-grad, Separated, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,20, India, <=50K
28, State-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
49, Self-emp-inc, Bachelors, Widowed, Transport-moving, Unmarried, Black, Male,0,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, >50K
26, Local-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, >50K
38, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Other-relative, Black, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Germany, <=50K
32, Private, Bachelors, Divorced, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,4961,0,40, United-States, >50K
51, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,54, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,60, United-States, >50K
64, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Philippines, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Married-spouse-absent, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,36, United-States, <=50K
32, Federal-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Divorced, Farming-fishing, Husband, White, Male,15024,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,48, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,54, United-States, <=50K
26, Private, Bachelors, Separated, Sales, Husband, White, Male,0,1902,54, United-States, <=50K
61, Local-gov, Bachelors, Widowed, Sales, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
31, Private, Masters, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,37, United-States, <=50K
62, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
45, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
28, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
26, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,16, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
61, State-gov, Assoc-acdm, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Sales, Unmarried, White, Male,7298,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
60, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Male,0,0,65, United-States, <=50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,30, United-States, >50K
47, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, Taiwan, <=50K
38, Local-gov, Bachelors, Divorced, Sales, Husband, White, Female,0,0,62, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,12364,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1902,60, United-States, >50K
34, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
67, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,1902,40, United-States, <=50K
40, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,7687,0,40, Puerto-Rico, <=50K
30, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,13661,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
29, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
25, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
68, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,8, United-States, <=50K
63, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,15024,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,45, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
41, Private, 9th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,37, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Guatemala, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
54, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
19, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
54, Private, Bachelors, Widowed, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1944,54, United-States, >50K
32, Without-pay, 11th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,25449,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,99999,0,40, United-States, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,44, United-States, >50K
34, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,35, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,45, United-States, >50K
46, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,10, Philippines, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,47, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1887,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,70, United-States, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,37, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, State-gov, Masters, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Masters, Divorced, Sales, Wife, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,35, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,35, United-States, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,3082,0,12, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
40, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,1896,40, United-States, <=50K
32, Private, 7th-8th, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,25, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
29, Local-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
60, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1887,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
50, Self-emp-inc, Bachelors, Separated, Machine-op-inspct, Other-relative, White, Female,0,0,70, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
32, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Canada, >50K
62, Private, 10th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,12, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,65, United-States, >50K
39, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,7298,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, Ireland, <=50K
19, Private, 10th, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States, <=50K
74, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, Vietnam, <=50K
31, Private, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
27, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,6791,0,40, United-States, <=50K
28, State-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,1902,47, United-States, >50K
29, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,47, United-States, <=50K
69, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,8, United-States, <=50K
51, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,45, United-States, <=50K
61, Private, 5th-6th, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
59, Federal-gov, 5th-6th, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,1902,60, United-States, >50K
35, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, >50K
