40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1887,60, Dominican-Republic, >50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, Philippines, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,20, Philippines, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Ecuador, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,25, Japan, <=50K
40, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Female,0,0,36, Philippines, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, France, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
52, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Prof-school, Divorced, Transport-moving, Not-in-family, White, Male,0,0,80, Honduras, <=50K
45, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Jamaica, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,60, Haiti, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,30, China, <=50K
43, Private, Bachelors, Divorced, Transport-moving, Husband, Black, Male,0,0,50, Poland, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
39, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,45, Yugoslavia, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,60, South, >50K
28, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, France, <=50K
29, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Portugal, <=50K
63, Private, Bachelors, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,48, Poland, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,54, Scotland, <=50K
25, Private, Assoc-acdm, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
50, Private, Prof-school, Divorced, Tech-support, Husband, Asian-Pac-Islander, Female,0,1902,40, Trinadad&Tobago, >50K
38, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, >50K
42, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Hungary, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, Vietnam, <=50K
30, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,10520,0,50, Puerto-Rico, >50K
52, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,14288,0,40, Portugal, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Greece, <=50K
34, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
19, Local-gov, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, Haiti, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1887,60, Ireland, >50K
62, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,35, Jamaica, >50K
41, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Puerto-Rico, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Mexico, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Portugal, <=50K
63, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,54, Thailand, >50K
44, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
72, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,20, Cambodia, <=50K
30, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Husband, Other, Male,7687,0,40, South, >50K
43, Private, HS-grad, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,60, India, <=50K
46, Private, Masters, Divorced, Adm-clerical, Other-relative, White, Female,0,1902,30, Thailand, <=50K
31, Private, Some-college, Divorced, Craft-repair, Other-relative, Other, Female,0,0,25, Columbia, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, Hong, <=50K
42, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,36, Germany, <=50K
49, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
21, Private, 10th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Portugal, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Mexico, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Philippines, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,45, Ecuador, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, >50K
39, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,13589,0,50, Hong, >50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
29, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Cambodia, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Peru, <=50K
44, Private, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, France, <=50K
69, Local-gov, 7th-8th, Widowed, Sales, Husband, Other, Female,0,0,17, Hungary, <=50K
38, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Mexico, >50K
28, Self-emp-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
22, Private, HS-grad, Separated, Exec-managerial, Own-child, Other, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,32, Japan, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Ireland, <=50K
45, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Haiti, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Hong, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,40, Puerto-Rico, >50K
26, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Female,0,1902,50, England, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,36, Poland, <=50K
42, Private, Some-college, Widowed, Other-service, Husband, White, Female,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
23, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,50, Ecuador, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Other-relative, White, Female,0,0,40, Mexico, >50K
28, Private, Some-college, Divorced, Sales, Husband, Other, Female,0,0,54, Poland, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
60, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,24, Dominican-Republic, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
35, Private, Doctorate, Divorced, Sales, Own-child, White, Male,0,0,50, Thailand, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
24, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, South, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Dominican-Republic, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, South, >50K
33, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
34, Private, 10th, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,15, Jamaica, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,35, Italy, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, Honduras, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Cuba, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,55, Vietnam, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,1902,40, Peru, >50K
51, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, Jamaica, >50K
42, Federal-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, Other, Male,8614,0,50, Taiwan, >50K
41, State-gov, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,6, Greece, <=50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Black, Male,8885,0,45, Jamaica, >50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Mexico, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,65, Canada, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Columbia, >50K
27, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,35, Trinadad&Tobago, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
41, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,8063,0,40, Italy, >50K
74, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, India, >50K
20, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,0,0,40, Laos, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,40, Vietnam, <=50K
50, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Scotland, >50K
30, Private, 10th, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, Haiti, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, England, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,8614,0,40, Germany, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, China, <=50K
60, Private, Masters, Divorced, Craft-repair, Husband, White, Female,0,0,40, Hungary, >50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,12371,0,52, Philippines, >50K
78, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,32, Scotland, <=50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Mexico, >50K
45, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Taiwan, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Haiti, <=50K
35, Private, 5th-6th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
28, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Jamaica, >50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,50, Trinadad&Tobago, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7361,0,40, Poland, >50K
22, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Ireland, >50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, Nicaragua, >50K
31, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Germany, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Puerto-Rico, >50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Peru, <=50K
29, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,29, Japan, >50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
41, Private, Masters, Divorced, Sales, Husband, Other, Male,13213,0,83, Hungary, >50K
18, Private, Bachelors, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
27, Private, HS-grad, Divorced, Sales, Husband, Black, Male,7687,0,40, South, <=50K
36, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,35, Honduras, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,1887,60, India, <=50K
25, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, Laos, <=50K
25, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, Vietnam, <=50K
43, Private, 1st-4th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,25, Philippines, <=50K
53, Private, Assoc-voc, Never-married, Other-service, Husband, White, Female,7687,0,12, Guatemala, >50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,13102,0,60, Thailand, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,10, Cuba, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
75, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,25, Greece, >50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, England, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,20, Hungary, <=50K
19, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,37, Thailand, <=50K
30, Private, Masters, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Cuba, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
41, Private, Some-college, Divorced, Transport-moving, Husband, White, Female,0,0,50, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,36, Italy, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
27, Private, 10th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,44, Hong, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,1890,60, Canada, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,52, Iran, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, El-Salvador, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,70, Mexico, >50K
43, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Ireland, >50K
20, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,15, Trinadad&Tobago, <=50K
26, Private, Assoc-acdm, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Vietnam, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Jamaica, >50K
57, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Black, Male,14958,0,60, France, >50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,13915,0,60, China, >50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Cambodia, >50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Iran, <=50K
37, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,65, Philippines, <=50K
56, Private, Masters, Divorced, Handlers-cleaners, Husband, Other, Female,0,1902,40, United-States, <=50K
27, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, India, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Portugal, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,70, Taiwan, >50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, El-Salvador, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Poland, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Columbia, <=50K
58, Private, 10th, Married-civ-spouse, Sales, Husband, White, Female,0,0,65, Guatemala, <=50K
57, Private, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,36, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,8108,0,45, Hungary, <=50K
38, Private, Bachelors, Never-married, Sales, Husband, Other, Female,0,0,40, Germany, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, China, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,17, Guatemala, <=50K
19, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,20, India, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,76, Nicaragua, >50K
48, Self-emp-inc, Bachelors, Separated, Prof-specialty, Husband, White, Female,0,1902,50, Jamaica, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,7687,0,40, Hungary, <=50K
43, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Iran, <=50K
22, Private, Bachelors, Never-married, Other-service, Other-relative, Other, Female,0,0,40, Honduras, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,94, Trinadad&Tobago, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
41, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,55, Jamaica, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,35, Thailand, <=50K
45, Private, 12th, Never-married, Protective-serv, Husband, White, Male,0,0,40, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
31, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,45, Hungary, <=50K
23, Private, Some-college, Never-married, Sales, Other-relative, Black, Female,0,0,45, England, <=50K
46, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Canada, <=50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Guatemala, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
61, Federal-gov, Doctorate, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
47, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,1902,40, Honduras, >50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,14078,0,48, United-States, >50K
42, Private, 11th, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Ireland, >50K
34, State-gov, Bachelors, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,40, Cuba, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Laos, >50K
