48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,48, United-States, <=50K
20, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,16, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,65, United-States, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Divorced, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Male,0,0,38, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,50, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
53, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,44, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,7364,0,40, United-States, >50K
21, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
57, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
31, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,32, United-States, <=50K
20, Private, 9th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,3902,0,54, United-States, <=50K
45, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,27, Vietnam, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1889,45, United-States, >50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,7687,0,54, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, >50K
19, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
40, Private, 5th-6th, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,2521,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
26, Private, 11th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
59, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178,0,40, United-States, >50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
52, State-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
68, Private, 12th, Divorced, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Local-gov, Masters, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States, >50K
41, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, <=50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,50, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,54, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Jamaica, <=50K
22, Private, Masters, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
37, Private, Masters, Never-married, Machine-op-inspct, Husband, White, Male,5264,0,60, United-States, >50K
47, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,65, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
26, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,36, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,25, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, 7th-8th, Never-married, Craft-repair, Wife, White, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
49, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4683,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Husband, White, Male,0,0,35, Portugal, <=50K
27, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
22, Federal-gov, 7th-8th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,37, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
67, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K
50, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,14128,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
32, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Male,7687,0,60, United-States, >50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2239,83, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,81, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,45, Japan, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2871,0,40, United-States, <=50K
24, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
57, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,1875,50, United-States, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,60, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
53, Private, 9th, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
68, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,12, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Assoc-acdm, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, Some-college, Widowed, Craft-repair, Unmarried, White, Female,15024,0,60, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Thailand, >50K
31, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,56, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,65, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,99999,0,40, United-States, >50K
24, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,47, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,9028,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,65, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,35, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, Portugal, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,16, United-States, <=50K
48, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
18, State-gov, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,30, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States, >50K
56, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,32123,0,45, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private, Assoc-acdm, Separated, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
30, Private, Bachelors, Married-spouse-absent, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,38, United-States, <=50K
80, Federal-gov, 1st-4th, Widowed, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Protective-serv, Husband, Black, Female,0,0,30, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
28, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2798,0,60, United-States, >50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,7276,0,54, Poland, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Federal-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,45, United-States, >50K
52, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Other, Female,0,0,45, Mexico, <=50K
32, Private, Prof-school, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Never-married, Tech-support, Other-relative, White, Female,0,0,40, Mexico, >50K
60, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,7298,0,40, United-States, <=50K
65, Private, 5th-6th, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,12, United-States, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,35, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Divorced, Tech-support, Unmarried, White, Female,7298,0,40, United-States, >50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
27, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, <=50K
36, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,1660,0,20, United-States, <=50K
34, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, Mexico, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Assoc-voc, Divorced, Other-service, Husband, White, Female,0,0,32, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
61, Private, Assoc-voc, Widowed, Tech-support, Not-in-family, White, Female,0,0,24, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
37, Private, 10th, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Unmarried, White, Male,0,0,30, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,1740,65, Philippines, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,25, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Honduras, <=50K
29, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
