48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,2246,50, Taiwan, <=50K
28, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, Other, Male,0,0,54, Iran, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,2346,45, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,38, Dominican-Republic, >50K
25, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
40, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,47, United-States, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,23670,0,44, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,15, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
24, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Private, Some-college, Divorced, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
30, Local-gov, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,0,0,70, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,1715,20, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, <=50K
44, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,45, Trinadad&Tobago, <=50K
75, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,5, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,2403,54, Laos, >50K
32, Local-gov, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,1114,40, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
31, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,15024,0,60, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, El-Salvador, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,2053,35, United-States, <=50K
23, Local-gov, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Never-married, Craft-repair, Wife, Black, Female,0,0,35, United-States, <=50K
41, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
27, Private, Assoc-voc, Never-married, Protective-serv, Unmarried, White, Female,0,0,54, United-States, <=50K
69, Local-gov, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
35, Private, Assoc-voc, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
39, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,1732,40, Germany, <=50K
51, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, >50K
48, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,66, United-States, <=50K
46, State-gov, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
39, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1390,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
35, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,1600,40, United-States, <=50K
31, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
41, Private, Prof-school, Divorced, Other-service, Unmarried, White, Female,0,0,45, Ireland, <=50K
43, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Ecuador, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Jamaica, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
63, Federal-gov, 7th-8th, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, France, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Wife, White, Female,28643,0,40, United-States, >50K
35, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2757,0,40, Honduras, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,80, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Germany, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, State-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,60, United-States, >50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,6901,0,44, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, Canada, <=50K
46, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,25, Taiwan, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,30, United-States, <=50K
42, Local-gov, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
55, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,15024,0,45, United-States, >50K
34, State-gov, 11th, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,60, Philippines, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,999,0,25, United-States, <=50K
60, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
30, Local-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, >50K
25, Private, 12th, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
67, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,15, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,57, South, >50K
26, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Philippines, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,26, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
27, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
64, Private, 1st-4th, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,50, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K
34, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, Some-college, Widowed, Craft-repair, Wife, Black, Female,0,0,20, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,15024,0,35, United-States, >50K
30, Private, Some-college, Never-married, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,48, United-States, >50K
44, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Vietnam, >50K
33, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,5121,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, China, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,4995,0,54, Mexico, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,1714,40, United-States, >50K
64, State-gov, Assoc-voc, Widowed, Sales, Unmarried, Black, Female,0,0,40, India, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, Guatemala, >50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
56, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,31, United-States, <=50K
33, Private, 11th, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,10584,0,35, China, >50K
46, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
47, Local-gov, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
54, Local-gov, Bachelors, Widowed, Other-service, Not-in-family, Black, Male,0,0,45, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,20, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2174,0,40, Peru, >50K
56, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
40, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
43, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada, >50K
32, Private, 10th, Never-married, Transport-moving, Own-child, Black, Male,0,0,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,54, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
30, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
30, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,10582,0,50, United-States, >50K
40, State-gov, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
30, Private, 11th, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,54, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
43, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, United-States, >50K
34, State-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,1740,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
20, State-gov, 10th, Never-married, Other-service, Own-child, White, Female,0,0,13, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,15, United-States, <=50K
33, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2902,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Iran, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Jamaica, >50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2225,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
