49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,42, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
35, Private, 11th, Never-married, Prof-specialty, Wife, Black, Female,0,1902,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,25, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
27, Federal-gov, 5th-6th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, 7th-8th, Separated, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,17, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, Ireland, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Other-relative, Black, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
43, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,16, United-States, <=50K
36, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
63, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,5, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
22, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5271,0,30, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
49, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1977,40, United-States, >50K
54, Private, Bachelors, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,3325,0,40, United-States, >50K
22, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
67, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,7687,0,40, United-States, <=50K
69, Private, 10th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,20, United-States, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
81, Private, 7th-8th, Widowed, Sales, Husband, White, Female,0,0,16, United-States, >50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,25, United-States, <=50K
33, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Federal-gov, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,12, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1902,40, United-States, >50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
55, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,7687,0,20, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,8, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,84, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,10, United-States, <=50K
50, Private, Some-college, Divorced, Transport-moving, Husband, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, 10th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,46, United-States, >50K
39, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
30, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,1490,40, United-States, >50K
50, Private, Bachelors, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1902,45, United-States, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,20, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,1902,60, United-States, <=50K
26, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,48, United-States, <=50K
33, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1992,35, United-States, >50K
70, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,29, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, Portugal, <=50K
41, Private, 11th, Married-spouse-absent, Protective-serv, Husband, White, Male,0,1910,40, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,7687,0,40, United-States, <=50K
40, Private, Some-college, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,54, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,5, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Priv-house-serv, Own-child, White, Female,0,0,13, United-States, <=50K
26, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,12, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,5845,0,40, United-States, <=50K
22, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,45, Mexico, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Jamaica, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,52, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,14147,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
34, Federal-gov, HS-grad, Divorced, Sales, Other-relative, Black, Female,0,0,45, United-States, >50K
35, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, >50K
42, Private, 11th, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
54, Local-gov, 1st-4th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Local-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, Cuba, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Male,0,1902,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, HS-grad, Widowed, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, Bachelors, Separated, Other-service, Not-in-family, Other, Male,0,0,10, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Poland, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,30, United-States, <=50K
29, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,2286,0,40, United-States, >50K
43, Private, Prof-school, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
57, Local-gov, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,1, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, White, Female,0,1977,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
49, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
32, Local-gov, Some-college, Divorced, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, 9th, Never-married, Other-service, Not-in-family, Black, Female,0,0,18, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, 7th-8th, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
47, Private, Bachelors, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Male,3497,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,16, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Philippines, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Japan, <=50K
43, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,15024,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,20, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,566,0,40, United-States, <=50K
26, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1902,40, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,45, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
50, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3188,0,48, United-States, >50K
66, Private, HS-grad, Widowed, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, Bachelors, Widowed, Adm-clerical, Wife, White, Female,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Married-civ-spouse, Priv-house-serv, Unmarried, Black, Male,0,0,24, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Trinadad&Tobago, <=50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Separated, Farming-fishing, Husband, White, Male,0,0,40, Japan, <=50K
47, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,19, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
48, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
64, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Separated, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Some-college, Separated, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,25, United-States, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
55, Self-emp-not-inc, Masters, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Divorced, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,45, El-Salvador, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
71, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Columbia, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,18, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,99999,0,65, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
