21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
28, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Iran, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,3938,0,40, United-States, <=50K
25, Local-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7130,0,40, Thailand, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Hong, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,60, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3125,0,50, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
44, Private, 10th, Widowed, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
24, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,55, United-States, <=50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,37, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
63, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Italy, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Japan, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,47, Greece, >50K
28, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Female,5021,0,40, Greece, <=50K
56, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,99999,0,40, United-States, >50K
39, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
58, Self-emp-inc, 10th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, Ecuador, <=50K
44, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,9683,0,50, United-States, >50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Hungary, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,70, Guatemala, >50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Other, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,7687,0,45, United-States, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ireland, >50K
36, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Cambodia, >50K
46, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
62, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,30, South, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, 12th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Hungary, <=50K
22, Private, 10th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
33, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
44, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
53, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, China, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
46, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,3136,0,40, United-States, >50K
42, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Masters, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, >50K
62, Private, Masters, Widowed, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Wife, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, Black, Female,0,0,26, Ecuador, <=50K
36, Private, Masters, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,88, United-States, <=50K
23, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
56, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
48, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, Mexico, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Italy, >50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
58, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, India, >50K
49, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,2415,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,70, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Portugal, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Hong, <=50K
52, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Philippines, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cambodia, >50K
47, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,45, United-States, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,59, United-States, <=50K
24, State-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,40, Hungary, <=50K
49, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1975,60, United-States, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
77, Private, Preschool, Divorced, Other-service, Wife, White, Male,2876,0,23, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,55, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,20, Mexico, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, 1st-4th, Never-married, Protective-serv, Wife, White, Female,0,0,30, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,2414,40, United-States, >50K
65, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,8, United-States, <=50K
35, State-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,2847,0,54, United-States, >50K
35, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
37, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,89, Puerto-Rico, <=50K
46, Without-pay, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, China, <=50K
42, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Taiwan, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
42, State-gov, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Iran, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,30, Mexico, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Iran, >50K
42, Private, Bachelors, Never-married, Craft-repair, Unmarried, Other, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Mexico, <=50K
34, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
29, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Jamaica, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,54, United-States, >50K
41, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,4353,0,54, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
76, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,12, United-States, <=50K
41, Private, Bachelors, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,35, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Haiti, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
53, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,50, United-States, >50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,10, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,55, Yugoslavia, >50K
29, State-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1149,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,1985,40, Philippines, >50K
32, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,3128,0,40, United-States, >50K
32, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
63, Local-gov, Assoc-acdm, Widowed, Tech-support, Unmarried, White, Female,0,0,40, South, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,30, China, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
30, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
45, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Greece, <=50K
24, Private, 5th-6th, Never-married, Prof-specialty, Husband, Black, Male,0,1597,40, United-States, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
68, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,16, Canada, <=50K
26, Private, 7th-8th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,1840,45, Cambodia, >50K
44, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,66, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, Honduras, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, China, <=50K
27, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, Thailand, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,2925,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, India, >50K
51, Private, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Without-pay, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3451,0,50, United-States, <=50K
40, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
39, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,3496,0,40, United-States, >50K
29, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Private, 10th, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
37, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
48, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
29, Federal-gov, Assoc-voc, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, El-Salvador, <=50K
40, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1989,60, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,32, Cuba, >50K
40, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,30, Guatemala, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, >50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Iran, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
56, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Italy, <=50K
22, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,80, Portugal, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
68, Private, 7th-8th, Married-spouse-absent, Sales, Husband, Black, Male,0,0,40, El-Salvador, >50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, United-States, <=50K
21, Private, Prof-school, Never-married, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, United-States, <=50K
55, Private, 1st-4th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Philippines, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,36, United-States, <=50K
71, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2328,27, United-States, >50K
64, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,3103,0,54, France, <=50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,60, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1897,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Cuba, >50K
70, Private, 5th-6th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
24, Private, 1st-4th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
