56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
40, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,25, Hong, <=50K
19, Private, Bachelors, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
69, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
74, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,43, Mexico, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Scotland, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
30, State-gov, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Haiti, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
45, State-gov, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, >50K
23, Federal-gov, 9th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
37, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4652,0,70, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
65, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Philippines, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Thailand, >50K
46, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, >50K
26, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, Mexico, <=50K
32, State-gov, Prof-school, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,10, United-States, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
90, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,35, Dominican-Republic, >50K
36, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,59, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
64, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Separated, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,35, Greece, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Japan, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
43, Local-gov, Prof-school, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,2239,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,4, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,38, United-States, <=50K
69, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2399,45, United-States, >50K
59, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1887,54, United-States, >50K
58, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,8614,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,14583,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,53, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Poland, >50K
30, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
45, Private, Assoc-voc, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Mexico, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3612,0,50, United-States, >50K
26, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Peru, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,30, Columbia, <=50K
26, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,13684,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,20, Guatemala, <=50K
37, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
42, Local-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,25, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
41, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, India, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Japan, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, Scotland, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,54, United-States, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Germany, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, India, <=50K
46, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
37, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
24, Private, 10th, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, Guatemala, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Italy, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7687,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
26, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, England, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
58, Private, Assoc-voc, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Honduras, <=50K
45, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, Greece, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,9, United-States, >50K
40, State-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Honduras, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,35, Thailand, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Haiti, <=50K
25, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1887,30, United-States, >50K
30, Private, 10th, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,44, Honduras, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
26, Private, Prof-school, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Laos, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, United-States, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Greece, <=50K
26, Private, 11th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
43, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,2448,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
27, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,7298,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
27, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,38, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Laos, >50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Peru, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,97, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4730,0,50, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
44, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, Trinadad&Tobago, >50K
34, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cambodia, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, <=50K
22, Private, 12th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,30, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Columbia, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Peru, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, >50K
27, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,34, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Portugal, <=50K
75, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,30, Portugal, <=50K
35, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,44, Hungary, >50K
39, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,7687,0,50, Columbia, >50K
40, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, State-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,1848,40, Portugal, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Columbia, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,37, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
61, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, United-States, >50K
38, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
21, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,4386,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,1886,20, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,72, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Portugal, <=50K
36, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,24, Guatemala, <=50K
73, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, >50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Philippines, >50K
40, State-gov, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Taiwan, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,38, Jamaica, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,8, Taiwan, <=50K
53, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
75, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7687,0,43, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
18, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Columbia, <=50K
17, State-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Nicaragua, <=50K
33, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
69, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,8, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, United-States, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,48, Guatemala, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,15, Cuba, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Thailand, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,59, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Jamaica, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
26, Private, 5th-6th, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
51, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Canada, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
45, Federal-gov, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,54, Ecuador, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, >50K
