48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Mexico, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, >50K
22, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,60, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
45, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Assoc-acdm, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
64, Self-emp-not-inc, Masters, Widowed, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Without-pay, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Canada, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Masters, Never-married, Other-service, Wife, White, Male,0,0,25, United-States, >50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, United-States, >50K
54, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
75, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,15, United-States, <=50K
19, Private, 12th, Never-married, Farming-fishing, Own-child, White, Female,0,0,15, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,4279,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, >50K
27, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
50, Federal-gov, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, >50K
32, Private, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
74, Local-gov, 5th-6th, Divorced, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
55, Private, Assoc-voc, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Separated, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, >50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,1887,25, Philippines, >50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, Cuba, >50K
69, Self-emp-not-inc, 12th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1912,40, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Divorced, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Doctorate, Divorced, Sales, Not-in-family, White, Female,0,0,44, United-States, <=50K
65, Private, HS-grad, Separated, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Cuba, <=50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
40, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
58, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
79, Private, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
28, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, India, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, France, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Other-relative, White, Male,0,0,48, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
52, Local-gov, Masters, Divorced, Sales, Husband, White, Male,0,0,54, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7687,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, 10th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Mexico, <=50K
40, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-inc, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Male,0,1887,15, United-States, >50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Haiti, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
63, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,27, United-States, >50K
33, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
47, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,7913,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,14, United-States, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,35, United-States, <=50K
51, Private, 5th-6th, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,10520,0,40, Philippines, >50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,20, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
29, Private, Masters, Widowed, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Mexico, <=50K
63, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
67, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Female,7687,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
47, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
24, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,75, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Mexico, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, Assoc-acdm, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Puerto-Rico, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,45, Jamaica, <=50K
33, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, 1st-4th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
21, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Male,0,0,26, United-States, <=50K
37, State-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
42, Self-emp-not-inc, Some-college, Separated, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, >50K
51, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,1977,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Ecuador, <=50K
36, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,4397,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Farming-fishing, Own-child, White, Male,0,0,15, United-States, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,9279,0,40, United-States, >50K
47, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Male,0,0,30, Jamaica, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,37, United-States, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1740,86, United-States, >50K
19, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
55, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,38, United-States, <=50K
33, Private, HS-grad, Separated, Tech-support, Unmarried, White, Male,0,0,35, Mexico, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K
41, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,8697,0,50, United-States, <=50K
30, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,52, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
61, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,30, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,1902,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,8616,0,40, Puerto-Rico, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,35, Mexico, <=50K
27, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1887,54, United-States, <=50K
23, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,30, United-States, <=50K
41, Private, Bachelors, Widowed, Protective-serv, Other-relative, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,46, United-States, <=50K
45, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,1902,35, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1902,50, United-States, <=50K
32, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, United-States, <=50K
74, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,45, Hungary, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
21, Local-gov, 11th, Widowed, Prof-specialty, Not-in-family, White, Female,4056,0,12, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Other-relative, White, Female,0,0,38, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,25, United-States, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
29, Private, 10th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, State-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,1887,50, United-States, >50K
33, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,7687,0,60, United-States, <=50K
32, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,35, United-States, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,45, United-States, <=50K
74, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Male,0,0,30, United-States, >50K
48, Private, 10th, Never-married, Sales, Husband, White, Female,0,0,60, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7409,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,78, United-States, <=50K
30, Local-gov, 9th, Divorced, Sales, Not-in-family, White, Female,0,0,30, Mexico, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,1887,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
71, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,15, United-States, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,25, Trinadad&Tobago, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,10520,0,60, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Germany, >50K
38, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
52, Self-emp-inc, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
64, Self-emp-not-inc, Doctorate, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
