66, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
46, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,43, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,75, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
41, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,50, Vietnam, <=50K
26, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Poland, <=50K
46, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,34, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3105,0,40, United-States, >50K
28, Self-emp-not-inc, Assoc-voc, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
57, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
36, Self-emp-not-inc, Masters, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
27, Federal-gov, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3118,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,8597,0,60, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7687,0,40, United-States, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Separated, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,25, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
50, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,54, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, Mexico, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
74, Private, Masters, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,21, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,37, United-States, <=50K
34, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,50, Columbia, <=50K
46, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Federal-gov, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, Greece, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3161,0,40, United-States, <=50K
19, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
40, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,20, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Doctorate, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
22, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,20, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Mexico, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,18, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,4583,0,60, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, China, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, >50K
32, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
59, State-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
20, Private, 12th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,55, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,54, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,65, United-States, <=50K
44, Local-gov, 9th, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,42, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
30, Federal-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,8, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,2006,40, Cuba, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ireland, >50K
30, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
35, Private, HS-grad, Separated, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, >50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
57, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,70, United-States, <=50K
41, Private, Assoc-voc, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Vietnam, <=50K
40, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Jamaica, >50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, China, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,1598,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1802,40, United-States, >50K
47, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Italy, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
62, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
52, Self-emp-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
20, Private, Assoc-voc, Never-married, Craft-repair, Wife, White, Female,0,2140,20, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
28, State-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
22, Private, 11th, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
53, Private, Masters, Widowed, Exec-managerial, Husband, White, Male,11051,0,50, United-States, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,45, United-States, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Mexico, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,41, United-States, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,24, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
26, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
43, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,38, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
37, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
49, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
76, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
71, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,65, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,1323,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, Cambodia, <=50K
39, Private, Doctorate, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,35, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Italy, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
65, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
67, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-inc, Preschool, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
65, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,1902,35, United-States, >50K
22, Private, 12th, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,1697,40, United-States, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, United-States, <=50K
56, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
45, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
44, Private, 7th-8th, Widowed, Sales, Husband, Black, Male,0,0,42, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
64, State-gov, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
82, Self-emp-not-inc, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, South, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4611,0,40, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1583,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,25, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,45, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386,0,40, Portugal, >50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,7298,0,54, United-States, >50K
28, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,2353,38, United-States, <=50K
69, Local-gov, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
31, Private, 10th, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,3940,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,8, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, South, <=50K
45, Federal-gov, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,2459,45, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
77, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,8613,0,45, United-States, >50K
33, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, Mexico, >50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
21, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,1564,10, United-States, <=50K
26, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,9, United-States, <=50K
41, Local-gov, Some-college, Separated, Tech-support, Wife, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
25, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Mexico, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Local-gov, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
74, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,3301,24, United-States, >50K
37, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,30, Honduras, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
