62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Dominican-Republic, <=50K
54, Private, Preschool, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,30, Haiti, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Germany, <=50K
38, Private, 9th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Honduras, <=50K
57, Private, 12th, Widowed, Transport-moving, Husband, White, Male,0,0,40, Ireland, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,0,35, Ireland, <=50K
26, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, Scotland, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
42, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Puerto-Rico, <=50K
62, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Mexico, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Cambodia, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,8348,0,45, Taiwan, >50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Japan, <=50K
26, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Jamaica, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Wife, Other, Female,23997,0,35, Portugal, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Male,3386,0,40, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,1731,40, Outlying-US(Guam-USVI-etc), <=50K
60, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, England, <=50K
28, State-gov, 10th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Male,0,0,40, South, >50K
31, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, <=50K
54, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,50, Japan, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Japan, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
27, Self-emp-inc, Bachelors, Never-married, Protective-serv, Husband, Black, Female,0,2251,40, Mexico, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Unmarried, Other, Male,0,0,37, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Italy, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,2186,0,40, Cuba, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Other, Female,13692,0,50, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Nicaragua, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Yugoslavia, >50K
62, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,35, Greece, <=50K
42, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, Ecuador, <=50K
61, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,12, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, El-Salvador, <=50K
22, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
54, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Iran, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Hong, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Canada, <=50K
47, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
58, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,70, India, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, India, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, India, <=50K
56, Private, 7th-8th, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Germany, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Poland, <=50K
35, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
36, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, White, Female,3852,0,35, Cambodia, >50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,27, Ireland, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
37, Private, 9th, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,30, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
64, Self-emp-not-inc, 7th-8th, Widowed, Priv-house-serv, Not-in-family, Black, Female,0,0,18, Vietnam, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,60, Iran, <=50K
63, Self-emp-inc, Bachelors, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Germany, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,8, England, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Ecuador, <=50K
36, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, India, >50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,45, Laos, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,30, Guatemala, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,45, Cambodia, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, China, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
21, Private, 9th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Guatemala, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,15, Philippines, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Ecuador, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hong, <=50K
22, Private, Assoc-voc, Separated, Craft-repair, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,43, Philippines, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7687,0,40, Greece, >50K
50, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Iran, >50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Greece, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Poland, <=50K
49, Self-emp-inc, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,50, Ireland, <=50K
61, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
60, Self-emp-not-inc, Masters, Separated, Protective-serv, Not-in-family, White, Female,0,0,50, Hungary, <=50K
19, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,1887,40, Scotland, <=50K
67, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, United-States, >50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,20, Portugal, <=50K
26, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,15, Cuba, <=50K
24, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,15, Portugal, <=50K
45, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,45, Italy, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Portugal, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Scotland, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Honduras, >50K
46, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Male,0,0,54, Portugal, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
33, Private, Assoc-acdm, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Guatemala, >50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
71, Private, Doctorate, Widowed, Prof-specialty, Unmarried, Other, Male,0,0,40, Hong, <=50K
40, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,7327,0,60, Yugoslavia, >50K
17, Private, Some-college, Never-married, Sales, Other-relative, Black, Female,0,0,20, Trinadad&Tobago, <=50K
27, Private, Assoc-voc, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
41, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1934,40, Columbia, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,7298,0,40, Peru, >50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, <=50K
18, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,30, Nicaragua, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
47, Self-emp-not-inc, Preschool, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Hong, >50K
41, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Peru, >50K
52, Private, Doctorate, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,7687,0,50, Puerto-Rico, >50K
36, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
41, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,1728,40, Scotland, <=50K
31, Private, Some-college, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
29, Private, HS-grad, Married-spouse-absent, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
48, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,60, Thailand, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Peru, >50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,3407,0,40, England, >50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, Hungary, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,21, Philippines, <=50K
36, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
32, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,4881,0,54, Hong, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, South, >50K
29, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,32, Nicaragua, <=50K
20, Private, Bachelors, Divorced, Exec-managerial, Own-child, Other, Female,0,0,40, Italy, <=50K
33, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
24, Self-emp-inc, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, Yugoslavia, >50K
33, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,24, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Hungary, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,20, El-Salvador, <=50K
34, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
39, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Greece, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Portugal, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Scotland, <=50K
52, Federal-gov, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,30, Honduras, <=50K
62, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Italy, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,24, Iran, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Iran, <=50K
59, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
23, State-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Thailand, >50K
56, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
72, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, El-Salvador, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Greece, >50K
28, Private, Prof-school, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,86, Vietnam, <=50K
37, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,25, Guatemala, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, Puerto-Rico, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Yugoslavia, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
40, Private, 11th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Ireland, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Italy, <=50K
34, Private, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,4535,0,40, Hong, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,1, Nicaragua, <=50K
46, Federal-gov, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,45, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, England, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1977,40, Taiwan, <=50K
37, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, Puerto-Rico, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
32, Private, Prof-school, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,3366,0,60, Hungary, <=50K
24, Private, 9th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,45, Greece, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, England, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, Hungary, >50K
20, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,25, Taiwan, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, South, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,40, Scotland, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,80, Yugoslavia, <=50K
34, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Canada, <=50K
28, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Male,0,1748,50, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Cuba, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
50, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,54, Dominican-Republic, <=50K
65, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Ecuador, <=50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
38, Private, 1st-4th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Cambodia, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
54, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, South, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,35, Peru, <=50K
35, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1876,40, China, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Italy, <=50K
28, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,4626,0,40, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ireland, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, Hong, >50K
36, State-gov, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3103,0,40, Scotland, >50K
43, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, >50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Scotland, <=50K
62, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Female,0,0,15, Nicaragua, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,15024,0,54, Ecuador, >50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,36, Iran, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,60, Philippines, <=50K
31, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Philippines, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
45, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, England, <=50K
41, Local-gov, 9th, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,80, Puerto-Rico, <=50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,32, Ireland, <=50K
35, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Germany, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, Ireland, >50K
61, Self-emp-inc, Masters, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Jamaica, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Ireland, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Philippines, <=50K
33, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, >50K
25, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Jamaica, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
67, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,15, China, >50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2417,0,40, Germany, <=50K
21, Federal-gov, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, England, <=50K
18, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Italy, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Haiti, <=50K
