21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
58, Self-emp-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Greece, >50K
54, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1880,40, Italy, <=50K
44, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,40, Germany, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Columbia, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,1887,55, Trinadad&Tobago, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,5006,0,20, Cambodia, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, Holand-Netherlands, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,1887,44, Hungary, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,1752,40, Peru, <=50K
35, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, Ireland, >50K
74, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Female,0,2056,25, Puerto-Rico, >50K
30, Private, HS-grad, Widowed, Sales, Unmarried, Other, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Hong, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
71, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, France, >50K
59, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Haiti, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,15024,0,40, Nicaragua, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,25, Mexico, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Columbia, >50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
66, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Ecuador, <=50K
49, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, Iran, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Honduras, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,54, Ireland, >50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,60, United-States, >50K
72, Self-emp-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,20, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
35, Self-emp-inc, Doctorate, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,4619,0,99, Mexico, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Nicaragua, >50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,1902,40, Japan, <=50K
46, Private, 7th-8th, Married-spouse-absent, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,15, India, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Portugal, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
41, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,54, Portugal, <=50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,39, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
53, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Thailand, <=50K
57, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, South, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Portugal, >50K
44, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,45, Ireland, >50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, El-Salvador, >50K
34, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, Hong, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2292,65, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hungary, >50K
47, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
57, Local-gov, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,40, Thailand, >50K
23, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Nicaragua, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, England, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Other, Male,0,0,45, Jamaica, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, Poland, >50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,60, El-Salvador, <=50K
42, Federal-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
33, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,44, Taiwan, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1977,45, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
35, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,1587,40, Scotland, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, Yugoslavia, <=50K
67, Self-emp-not-inc, 7th-8th, Separated, Other-service, Wife, White, Male,0,0,20, Greece, <=50K
32, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,85, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,7687,0,50, Jamaica, >50K
62, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,15024,0,50, Scotland, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1542,60, France, <=50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7585,0,40, El-Salvador, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Japan, <=50K
32, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,50, Greece, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Vietnam, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Greece, <=50K
61, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, England, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2608,0,40, Holand-Netherlands, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,44, Portugal, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,35, Trinadad&Tobago, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3784,0,40, Scotland, <=50K
34, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
35, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,7298,0,40, Guatemala, >50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Vietnam, <=50K
36, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
41, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
37, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Scotland, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,1876,30, Greece, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
24, Private, 1st-4th, Never-married, Transport-moving, Husband, Black, Male,0,0,40, Taiwan, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
24, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Iran, <=50K
18, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
56, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Poland, <=50K
33, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Laos, <=50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,25, Columbia, <=50K
63, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4219,0,40, Scotland, >50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Cuba, <=50K
23, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,45, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Thailand, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Scotland, <=50K
38, Private, 9th, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,20, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, El-Salvador, <=50K
59, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,2993,0,15, Scotland, >50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,5148,0,40, Honduras, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,2376,60, France, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Taiwan, >50K
26, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,52, Nicaragua, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,45, El-Salvador, >50K
32, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
50, Private, 7th-8th, Married-spouse-absent, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,5178,0,40, Japan, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Poland, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, Other, Female,0,1845,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Female,0,0,35, Greece, <=50K
31, Private, 11th, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,27, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, France, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Canada, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Haiti, <=50K
60, Self-emp-not-inc, 10th, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,3137,0,54, Dominican-Republic, <=50K
31, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,1485,40, United-States, >50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Thailand, <=50K
31, Self-emp-not-inc, 12th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,50, India, <=50K
51, Private, Masters, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,40, China, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, >50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Japan, <=50K
22, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, 12th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
42, Private, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,30, Ecuador, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Taiwan, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Laos, <=50K
26, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,2246,0,70, Poland, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,30, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, Germany, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Laos, <=50K
32, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Peru, <=50K
49, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,40, Yugoslavia, >50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, United-States, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, South, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,5, Iran, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Haiti, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Holand-Netherlands, <=50K
22, Local-gov, HS-grad, Separated, Handlers-cleaners, Own-child, Other, Female,0,0,35, Japan, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Greece, <=50K
50, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, South, >50K
36, Private, Doctorate, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, Japan, <=50K
54, Local-gov, Assoc-acdm, Divorced, Other-service, Own-child, Other, Male,0,0,39, Trinadad&Tobago, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,35, Portugal, <=50K
36, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Puerto-Rico, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
33, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Hungary, >50K
23, Private, 7th-8th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, Guatemala, <=50K
42, Private, Bachelors, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, China, <=50K
30, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
34, Private, 11th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, Greece, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,7687,0,45, United-States, >50K
28, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,6866,0,78, Thailand, >50K
60, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
61, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Peru, >50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,2452,0,40, England, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,54, Holand-Netherlands, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, Ecuador, >50K
46, Private, 7th-8th, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,8, Germany, <=50K
18, Private, 10th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,6, Haiti, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,1671,40, United-States, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,50, Italy, <=50K
47, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Canada, <=50K
34, Private, Doctorate, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Greece, <=50K
54, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
47, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,58, Ireland, >50K
32, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,24, Taiwan, >50K
52, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Iran, <=50K
26, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Jamaica, <=50K
44, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Unmarried, White, Male,0,0,38, England, <=50K
73, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,20, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Thailand, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
63, Private, 5th-6th, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,59, Ireland, <=50K
38, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Poland, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,25, Dominican-Republic, <=50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, >50K
