35, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, Honduras, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Trinadad&Tobago, <=50K
18, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,20, India, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hong, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
64, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,2420,0,30, Jamaica, <=50K
47, Self-emp-inc, 10th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, Philippines, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
84, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,8, Vietnam, <=50K
60, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, Mexico, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Scotland, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Thailand, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
51, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Male,63743,0,40, Jamaica, >50K
77, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Thailand, <=50K
54, Private, Some-college, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,40, Canada, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
26, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Laos, <=50K
45, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
40, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, >50K
51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Scotland, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,36, India, <=50K
54, Private, Assoc-voc, Separated, Adm-clerical, Not-in-family, White, Female,0,0,37, Italy, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,61, Italy, >50K
50, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
41, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, China, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, 1st-4th, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,25, Poland, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Japan, >50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
29, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, Scotland, <=50K
21, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Philippines, <=50K
41, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Trinadad&Tobago, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
26, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,44, Poland, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,48, France, <=50K
40, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
21, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,44, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, France, <=50K
53, Private, Assoc-voc, Separated, Adm-clerical, Unmarried, Black, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
34, State-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,1705,50, England, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,16, Outlying-US(Guam-USVI-etc), >50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Wife, Black, Female,2433,0,40, Haiti, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Philippines, <=50K
46, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,43, Ireland, <=50K
21, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,25, Scotland, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
26, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, Columbia, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Laos, <=50K
55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, England, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1740,40, Japan, >50K
28, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Ecuador, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
62, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
49, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, >50K
49, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Haiti, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,80, Poland, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, Jamaica, >50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,54, Mexico, >50K
25, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Philippines, <=50K
30, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,2256,0,40, China, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,75, Poland, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Ecuador, <=50K
44, Private, 10th, Divorced, Handlers-cleaners, Unmarried, White, Female,0,1902,60, Holand-Netherlands, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,38, Ireland, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Germany, >50K
65, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
58, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,30, Ecuador, <=50K
50, State-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, China, <=50K
62, State-gov, Masters, Widowed, Sales, Not-in-family, Other, Female,0,0,40, Italy, <=50K
44, Self-emp-not-inc, Assoc-acdm, Widowed, Exec-managerial, Wife, White, Male,0,0,40, Cuba, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,2841,0,40, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Hungary, >50K
51, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, El-Salvador, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, Iran, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,30, Germany, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Poland, <=50K
47, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
42, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
44, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,2649,0,45, Honduras, <=50K
46, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,60, El-Salvador, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, United-States, <=50K
50, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Thailand, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Columbia, >50K
46, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Iran, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ecuador, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Guatemala, <=50K
24, Local-gov, HS-grad, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,35, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Laos, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,1744,10, Laos, <=50K
29, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,54, Peru, <=50K
23, Private, Assoc-voc, Never-married, Transport-moving, Own-child, White, Female,0,0,60, Yugoslavia, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,12, Ecuador, <=50K
37, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
23, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
56, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
53, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
50, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, Canada, <=50K
37, Private, Masters, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Italy, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,4522,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Hungary, <=50K
50, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Thailand, <=50K
32, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,50, Japan, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,1441,16, Portugal, >50K
39, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,1598,40, Japan, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hong, >50K
31, Private, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
77, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,27815,0,40, United-States, >50K
27, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, El-Salvador, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Taiwan, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,2186,0,45, Cuba, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, El-Salvador, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Ecuador, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Holand-Netherlands, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, Iran, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,30, Yugoslavia, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Laos, <=50K
27, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cuba, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, >50K
21, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
40, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, Italy, <=50K
63, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, Peru, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Ecuador, <=50K
74, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, Ireland, <=50K
37, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, China, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, Columbia, >50K
49, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
25, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, Scotland, <=50K
47, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
32, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,7687,0,40, Ireland, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,16, Nicaragua, <=50K
47, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,7687,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, China, >50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Vietnam, <=50K
38, Private, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female,5013,0,33, Japan, <=50K
37, Without-pay, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3414,0,45, Columbia, >50K
56, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Philippines, <=50K
45, Local-gov, 7th-8th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Holand-Netherlands, <=50K
40, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Canada, <=50K
80, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Japan, <=50K
32, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Holand-Netherlands, >50K
37, Private, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,25, Nicaragua, <=50K
35, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,6, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,30, England, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,35, Haiti, <=50K
19, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, India, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Laos, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Trinadad&Tobago, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
55, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Guatemala, >50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
38, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Honduras, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, England, <=50K
43, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, France, <=50K
27, State-gov, Masters, Divorced, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
26, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, China, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,2185,0,40, England, <=50K
27, Private, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,40, Cambodia, <=50K
34, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,42, Iran, <=50K
50, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, France, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2325,40, Germany, >50K
37, Private, 5th-6th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
35, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,70, Holand-Netherlands, >50K
41, Self-emp-inc, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,60, Puerto-Rico, <=50K
59, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,20, Laos, <=50K
52, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,50, Canada, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Honduras, <=50K
44, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, Thailand, >50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
70, Private, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,6, India, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, >50K
35, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, India, <=50K
51, Private, HS-grad, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Trinadad&Tobago, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3226,0,40, Haiti, >50K
38, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Honduras, >50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Germany, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Cuba, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1600,48, Poland, <=50K
56, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
22, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Columbia, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
33, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
