43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,54, Italy, >50K
74, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,10, Haiti, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
43, Local-gov, Bachelors, Married-spouse-absent, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,70, Italy, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Iran, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, Honduras, <=50K
58, State-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,54, Hong, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3103,0,30, Thailand, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Haiti, <=50K
64, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1978,60, Columbia, >50K
31, Local-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,25, Italy, <=50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1669,40, Portugal, <=50K
69, Self-emp-inc, Some-college, Widowed, Transport-moving, Unmarried, Black, Female,2593,0,45, Jamaica, >50K
34, Private, Masters, Married-spouse-absent, Prof-specialty, Not-in-family, Other, Male,0,0,40, Japan, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, China, <=50K
55, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,43, China, <=50K
27, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, Greece, <=50K
61, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Greece, <=50K
17, Self-emp-not-inc, 12th, Never-married, Farming-fishing, Own-child, Other, Male,0,0,12, Nicaragua, <=50K
65, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Puerto-Rico, >50K
53, Private, 7th-8th, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
59, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Husband, Black, Female,0,0,60, Mexico, >50K
60, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,3685,0,45, Philippines, <=50K
31, Private, 10th, Never-married, Prof-specialty, Husband, Black, Male,0,0,50, El-Salvador, <=50K
29, Self-emp-inc, Assoc-voc, Divorced, Protective-serv, Own-child, White, Female,0,0,40, Italy, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
47, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Italy, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Guatemala, <=50K
52, Private, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Portugal, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,13, Laos, <=50K
37, Private, Masters, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, Laos, <=50K
31, State-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, France, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,70, El-Salvador, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,2412,0,40, Poland, <=50K
39, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Peru, <=50K
21, Private, 9th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, England, >50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Poland, >50K
37, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
24, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Mexico, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Cuba, <=50K
30, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1907,40, Puerto-Rico, >50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Guatemala, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,1902,30, Hong, >50K
27, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, South, <=50K
53, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Ireland, >50K
24, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,35, Yugoslavia, <=50K
71, Private, Some-college, Widowed, Sales, Not-in-family, Black, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Portugal, >50K
27, Local-gov, HS-grad, Separated, Craft-repair, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, China, >50K
47, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1983,40, South, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Taiwan, <=50K
28, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, South, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
31, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, Peru, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,15, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
49, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Cambodia, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Columbia, >50K
32, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
41, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,45, United-States, >50K
46, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, Laos, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,50, Peru, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,15024,0,50, Jamaica, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
66, Self-emp-not-inc, 9th, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,6, Laos, >50K
43, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, Honduras, >50K
26, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,4281,0,40, Philippines, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,35, Portugal, >50K
51, State-gov, Masters, Never-married, Sales, Unmarried, White, Female,0,0,40, Honduras, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Columbia, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
54, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Philippines, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,50, Mexico, >50K
24, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Jamaica, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,50, Japan, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4900,0,40, Trinadad&Tobago, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,28, France, <=50K
49, Private, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,60, South, <=50K
30, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, Ecuador, >50K
28, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, Ecuador, <=50K
25, Private, Masters, Never-married, Tech-support, Own-child, Black, Female,2614,0,40, Canada, <=50K
24, Federal-gov, 9th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,42, Puerto-Rico, <=50K
53, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
59, Local-gov, 7th-8th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Greece, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,44, Outlying-US(Guam-USVI-etc), >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Guatemala, <=50K
49, State-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,7687,0,40, England, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
39, Local-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Columbia, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,45, Greece, >50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Laos, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Haiti, <=50K
49, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,35, Peru, <=50K
29, State-gov, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,35, Portugal, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
63, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Ecuador, >50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Portugal, <=50K
55, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Japan, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Philippines, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,52, Columbia, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3435,0,40, Taiwan, >50K
27, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,53, Scotland, <=50K
29, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Greece, >50K
32, Private, Some-college, Separated, Tech-support, Wife, White, Female,0,0,40, France, <=50K
54, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, India, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,40, Mexico, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,57, Jamaica, <=50K
22, Private, Doctorate, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,25, Ecuador, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,38, Puerto-Rico, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, Dominican-Republic, <=50K
46, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,1887,60, Ireland, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, >50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Italy, <=50K
62, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,1977,40, Philippines, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Hong, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3771,0,40, Nicaragua, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Vietnam, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Haiti, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
63, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Greece, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
33, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,5019,0,40, Yugoslavia, <=50K
32, Local-gov, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,45, Laos, <=50K
56, Self-emp-not-inc, Masters, Separated, Prof-specialty, Husband, Black, Male,0,0,40, Portugal, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
57, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Haiti, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,35, Ireland, <=50K
44, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Own-child, Black, Male,0,0,40, Peru, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Italy, <=50K
54, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,45, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, Columbia, >50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, Other, Female,0,0,20, Portugal, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
62, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,6, Portugal, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3407,0,40, Ireland, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
58, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
37, Private, 11th, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
53, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
40, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,20, Mexico, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,1624,45, Hungary, <=50K
29, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,38, Peru, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Jamaica, <=50K
45, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,2193,0,45, Canada, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Vietnam, <=50K
44, Federal-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,50, Columbia, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Thailand, >50K
60, Self-emp-inc, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
58, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Portugal, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cambodia, >50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,70, Hungary, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,50, Trinadad&Tobago, <=50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Germany, <=50K
65, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, China, <=50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,3466,0,50, Jamaica, >50K
26, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Ecuador, <=50K
34, Federal-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,36, Canada, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
34, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Peru, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,48, Germany, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,35, Poland, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
37, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
32, Private, Bachelors, Divorced, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Columbia, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Jamaica, >50K
33, Private, Some-college, Never-married, Tech-support, Wife, Black, Female,0,0,30, Honduras, <=50K
22, Self-emp-inc, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Taiwan, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,1848,16, Germany, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,50, Philippines, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
74, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15, Dominican-Republic, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
34, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,20051,0,40, Mexico, >50K
25, Federal-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,4084,0,50, Germany, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Canada, <=50K
61, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Japan, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Greece, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Male,5600,0,40, Italy, >50K
33, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,35, Columbia, <=50K
45, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,35, Hungary, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Greece, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
43, State-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Guatemala, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Mexico, <=50K
65, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,21302,0,40, Canada, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,89, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Columbia, <=50K
