47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Portugal, >50K
60, Private, Some-college, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
49, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, >50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,41, Cuba, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Ireland, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, Philippines, <=50K
38, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Peru, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,16, Mexico, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,80, Guatemala, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Honduras, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Male,0,0,32, Germany, <=50K
63, Private, 5th-6th, Widowed, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,6, Hungary, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Cambodia, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,60, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
62, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Black, Male,0,0,45, England, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Greece, <=50K
33, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Columbia, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,39, Nicaragua, <=50K
44, Private, Masters, Divorced, Sales, Unmarried, Other, Male,0,0,54, Haiti, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
19, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
42, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,35, Haiti, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Hungary, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Cambodia, >50K
28, Private, 11th, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,40, Ecuador, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Haiti, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Hungary, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
33, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,1853,40, Poland, <=50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,6526,0,40, Canada, >50K
30, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Own-child, Other, Female,0,0,10, Jamaica, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Peru, >50K
30, Private, 10th, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, Ireland, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Trinadad&Tobago, >50K
33, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Laos, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Cuba, >50K
90, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, >50K
25, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,16, Vietnam, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,5178,0,40, Portugal, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
47, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,65, England, <=50K
39, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,4017,0,40, Hong, <=50K
30, State-gov, Bachelors, Never-married, Prof-specialty, Other-relative, Other, Male,15024,0,60, Peru, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,41, Ireland, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
44, Private, 9th, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,3105,0,25, Nicaragua, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, Yugoslavia, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, >50K
32, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,16, Canada, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Puerto-Rico, >50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
31, Local-gov, HS-grad, Divorced, Other-service, Wife, Other, Female,0,0,30, Dominican-Republic, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1887,50, Germany, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,48, England, <=50K
90, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,4650,0,45, India, >50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
29, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, England, <=50K
46, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Hong, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, France, <=50K
28, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,38, Scotland, <=50K
50, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
29, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,70, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, South, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Hungary, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,7687,0,45, Taiwan, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1895,38, Ireland, >50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Haiti, >50K
44, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, Taiwan, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Philippines, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,45, Haiti, <=50K
61, State-gov, Masters, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,4, Jamaica, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Poland, >50K
38, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,1902,40, Laos, >50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Iran, <=50K
25, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Laos, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
23, Private, 5th-6th, Never-married, Sales, Own-child, White, Male,0,0,40, Ecuador, <=50K
56, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,20, France, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Germany, <=50K
31, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, Laos, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,3105,0,50, Mexico, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Laos, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,40, Philippines, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
44, State-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,28, Mexico, <=50K
61, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,7298,0,40, Greece, <=50K
26, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, England, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Germany, <=50K
34, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Black, Female,0,0,25, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Haiti, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, Ecuador, <=50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
31, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Germany, <=50K
54, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Laos, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Peru, >50K
42, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
90, Self-emp-not-inc, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,99, Puerto-Rico, <=50K
45, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,50, Philippines, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Canada, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Other, Male,0,0,57, Mexico, <=50K
51, Local-gov, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,18, Trinadad&Tobago, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,35, Iran, <=50K
52, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, 7th-8th, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
27, Private, Bachelors, Never-married, Protective-serv, Wife, Other, Male,0,0,15, Taiwan, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Hong, >50K
34, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
38, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Local-gov, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Yugoslavia, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,50, England, >50K
37, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Philippines, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Philippines, >50K
41, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, Haiti, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1887,2, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Yugoslavia, <=50K
27, Private, Masters, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,70, England, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Honduras, <=50K
54, Private, Assoc-voc, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Mexico, <=50K
61, Self-emp-not-inc, Assoc-acdm, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7298,0,40, Ecuador, >50K
21, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Cambodia, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Yugoslavia, <=50K
28, Self-emp-not-inc, 9th, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,54, Peru, <=50K
42, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Laos, <=50K
31, Private, 9th, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,39, Guatemala, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,46, Nicaragua, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,99, Honduras, <=50K
39, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,5013,0,45, Japan, >50K
48, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
29, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1934,40, El-Salvador, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Philippines, <=50K
38, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1669,60, Nicaragua, <=50K
52, Private, Some-college, Widowed, Sales, Wife, Asian-Pac-Islander, Female,0,0,24, Vietnam, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,1902,50, Nicaragua, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, Laos, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,10, Vietnam, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, India, >50K
48, Federal-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
87, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Ireland, <=50K
74, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,8, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,25, Greece, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,3638,0,40, Taiwan, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
28, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Columbia, <=50K
31, Private, 9th, Never-married, Sales, Unmarried, White, Male,0,0,40, Germany, <=50K
50, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Scotland, >50K
70, Local-gov, Prof-school, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,2118,25, United-States, >50K
20, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, South, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Iran, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Japan, <=50K
34, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,4650,0,55, Mexico, <=50K
37, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,40, Laos, >50K
66, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,35, Vietnam, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Peru, <=50K
49, Self-emp-not-inc, Some-college, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,28, China, <=50K
43, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1908,54, Portugal, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,54, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, China, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Iran, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Nicaragua, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,1, Poland, <=50K
32, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, South, <=50K
25, State-gov, Some-college, Divorced, Tech-support, Own-child, Black, Female,0,0,21, Philippines, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,70, South, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,30, Portugal, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,4569,0,45, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Honduras, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,35, Taiwan, >50K
17, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, South, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Female,3337,0,40, Haiti, <=50K
37, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,20, Cambodia, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Vietnam, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Hong, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,40, Mexico, <=50K
23, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,30, Trinadad&Tobago, <=50K
28, Private, 10th, Divorced, Sales, Wife, Other, Male,0,0,40, Italy, <=50K
