49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Ecuador, >50K
47, Private, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,40, France, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Greece, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Hong, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
52, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2381,40, Ecuador, <=50K
22, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,35, Ecuador, <=50K
19, Private, 10th, Never-married, Prof-specialty, Own-child, Other, Male,0,0,30, Greece, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Peru, >50K
46, Self-emp-inc, Bachelors, Separated, Prof-specialty, Wife, Other, Female,0,0,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, India, >50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, France, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
61, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,50, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1902,48, Honduras, <=50K
47, Self-emp-not-inc, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Cambodia, <=50K
57, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,54, Italy, <=50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Portugal, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,60, Canada, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
65, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,20662,0,40, Peru, >50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Nicaragua, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Hong, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Greece, <=50K
20, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,8, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,1842,45, Hungary, <=50K
52, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Scotland, <=50K
20, Private, HS-grad, Divorced, Other-service, Own-child, Other, Female,0,0,40, Columbia, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, United-States, <=50K
36, Self-emp-not-inc, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Canada, >50K
59, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,2009,45, Vietnam, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, England, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Canada, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,6641,0,30, India, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,8, Thailand, <=50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,28, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
22, State-gov, 11th, Never-married, Sales, Not-in-family, Other, Male,0,0,20, Cambodia, <=50K
40, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,24, South, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Trinadad&Tobago, <=50K
60, Private, 7th-8th, Separated, Other-service, Unmarried, White, Male,0,0,40, Vietnam, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Columbia, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Mexico, >50K
36, Private, Some-college, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,45, Ecuador, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,70, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
40, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,1841,10, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,46, Nicaragua, >50K
20, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Germany, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,24, France, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,45, United-States, <=50K
46, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,2089,36, Ecuador, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Portugal, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,7687,0,50, Columbia, <=50K
44, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,52, Vietnam, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Ecuador, <=50K
54, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, State-gov, Bachelors, Separated, Adm-clerical, Own-child, White, Female,0,0,35, Greece, <=50K
73, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,12, Taiwan, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,2051,0,40, Vietnam, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,5178,0,40, Hungary, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,35, Vietnam, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Jamaica, <=50K
47, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
37, Private, 5th-6th, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Germany, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
56, State-gov, 7th-8th, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,24, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,20, Italy, <=50K
75, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, <=50K
80, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,3019,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,35, Germany, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
41, Self-emp-inc, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Jamaica, >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4607,0,60, Hong, <=50K
22, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,99, China, <=50K
25, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,64, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Guatemala, >50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
24, State-gov, Masters, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,3, China, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,24, Puerto-Rico, <=50K
52, Private, HS-grad, Separated, Other-service, Not-in-family, Other, Female,0,0,35, Canada, <=50K
26, State-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, India, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, <=50K
27, Private, Bachelors, Never-married, Tech-support, Wife, Other, Male,0,0,15, Puerto-Rico, <=50K
26, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Puerto-Rico, >50K
26, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
35, Federal-gov, 9th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, Ecuador, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
63, Private, Masters, Separated, Farming-fishing, Not-in-family, Other, Female,0,0,40, Laos, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, >50K
53, Self-emp-inc, 7th-8th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Honduras, >50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, Haiti, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Haiti, <=50K
59, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,3, Jamaica, <=50K
23, Local-gov, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Hong, <=50K
44, Private, 7th-8th, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,54, Taiwan, >50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,2047,42, Columbia, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Honduras, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,12, Iran, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Taiwan, >50K
42, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Japan, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Guatemala, <=50K
47, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Japan, <=50K
58, Local-gov, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, State-gov, Some-college, Separated, Other-service, Husband, Other, Male,0,0,24, United-States, <=50K
48, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Germany, >50K
46, Local-gov, HS-grad, Separated, Sales, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,0,60, Laos, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Philippines, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
22, Local-gov, 12th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, Laos, <=50K
27, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
44, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Italy, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Philippines, <=50K
54, Private, HS-grad, Separated, Transport-moving, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
68, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, France, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15756,0,10, India, >50K
41, Local-gov, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, India, >50K
51, Private, 7th-8th, Separated, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
24, Private, Assoc-voc, Separated, Other-service, Husband, Black, Female,0,0,40, Nicaragua, >50K
60, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
73, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Italy, >50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,64, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, Puerto-Rico, <=50K
37, Local-gov, Masters, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,30, Cambodia, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Cambodia, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1631,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,4994,0,40, Outlying-US(Guam-USVI-etc), >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,50, Philippines, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
28, Private, Some-college, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, England, <=50K
53, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,36, Scotland, <=50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1902,40, Greece, >50K
44, State-gov, 7th-8th, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
33, Private, 11th, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Peru, >50K
32, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, Hungary, <=50K
62, Self-emp-not-inc, HS-grad, Separated, Sales, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Ecuador, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Masters, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,60, Dominican-Republic, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Peru, >50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,6, El-Salvador, >50K
58, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Female,1146,0,36, Honduras, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,4264,0,40, England, <=50K
33, State-gov, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,37, Hong, <=50K
51, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, France, <=50K
18, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
49, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Female,15024,0,40, Canada, >50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Peru, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1887,45, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Japan, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, >50K
18, Private, 11th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
49, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Haiti, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
44, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,20, United-States, >50K
37, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,45, Cambodia, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, >50K
35, Private, Masters, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,64, Italy, <=50K
30, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Laos, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, France, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
40, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,30, Jamaica, <=50K
39, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1829,40, Philippines, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Portugal, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
76, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,5, Hungary, <=50K
49, Private, Masters, Separated, Farming-fishing, Husband, White, Male,0,0,40, Cambodia, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,20, Columbia, <=50K
49, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, Greece, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, El-Salvador, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Italy, <=50K
40, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,45, Taiwan, <=50K
58, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Trinadad&Tobago, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1809,45, Haiti, <=50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Laos, >50K
