30, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Italy, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Hong, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,38, Ecuador, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Other-relative, Black, Male,0,0,40, England, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, El-Salvador, <=50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Wife, White, Male,5178,0,40, Cambodia, <=50K
18, Self-emp-not-inc, 9th, Divorced, Other-service, Own-child, White, Male,0,0,20, Iran, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1893,54, England, >50K
32, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,35, Germany, <=50K
33, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Italy, <=50K
50, Local-gov, Masters, Separated, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
56, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Honduras, >50K
25, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,22, Puerto-Rico, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1581,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, Canada, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Laos, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Haiti, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Taiwan, <=50K
24, Private, 9th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
34, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,7687,0,50, Iran, >50K
49, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Laos, <=50K
35, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Ireland, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7558,0,40, India, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,60, Guatemala, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,30, Honduras, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, France, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Portugal, >50K
33, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Greece, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Greece, <=50K
52, Private, 10th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Vietnam, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Columbia, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Trinadad&Tobago, >50K
31, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,2860,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,73, England, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
37, Local-gov, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, >50K
71, Local-gov, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, South, >50K
34, Local-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
21, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,25, Cuba, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Ecuador, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, Ecuador, <=50K
29, State-gov, Some-college, Never-married, Sales, Husband, White, Male,14567,0,40, Columbia, >50K
27, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Hungary, <=50K
36, Private, 9th, Divorced, Handlers-cleaners, Wife, White, Female,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, Jamaica, <=50K
25, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5340,0,40, Canada, >50K
45, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,38, Italy, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Yugoslavia, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, >50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,4739,0,40, South, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Hong, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, Canada, >50K
38, Private, HS-grad, Divorced, Transport-moving, Other-relative, Black, Female,0,0,45, Italy, <=50K
48, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Trinadad&Tobago, <=50K
32, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,40, France, <=50K
74, State-gov, 10th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,12, Japan, <=50K
62, Private, Assoc-acdm, Widowed, Adm-clerical, Wife, White, Female,0,0,16, Hungary, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,54, Cambodia, <=50K
38, Local-gov, 7th-8th, Divorced, Sales, Not-in-family, White, Female,0,0,40, Haiti, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,4167,0,42, Laos, <=50K
54, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
44, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, Laos, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Vietnam, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,5, Hong, <=50K
41, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, Guatemala, <=50K
34, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, Taiwan, <=50K
56, State-gov, HS-grad, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, Germany, <=50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Greece, <=50K
40, Local-gov, Some-college, Divorced, Exec-managerial, Wife, White, Male,7687,0,50, Trinadad&Tobago, >50K
41, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, France, >50K
35, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,2415,35, Poland, <=50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Haiti, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, >50K
60, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, Poland, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,7298,0,65, Vietnam, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, Guatemala, <=50K
40, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, China, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Hungary, <=50K
44, Federal-gov, Some-college, Divorced, Sales, Other-relative, White, Female,0,0,40, Haiti, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Columbia, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, China, <=50K
24, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Some-college, Divorced, Other-service, Other-relative, White, Female,0,0,32, Hong, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,4259,0,40, Ireland, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,40, United-States, >50K
46, Private, 9th, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,16, Japan, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,46, Vietnam, >50K
20, Local-gov, 10th, Never-married, Sales, Own-child, White, Male,0,0,3, Italy, <=50K
31, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, Thailand, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,60, Dominican-Republic, <=50K
29, Private, HS-grad, Divorced, Transport-moving, Own-child, Black, Female,0,0,32, Ecuador, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hong, >50K
22, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,52, India, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
36, Private, 1st-4th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Greece, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, South, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Greece, >50K
23, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Ecuador, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
42, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, Columbia, <=50K
18, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Honduras, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1740,48, Ecuador, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Philippines, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Vietnam, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, Poland, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Haiti, <=50K
54, Self-emp-inc, 7th-8th, Divorced, Sales, Not-in-family, White, Female,0,0,70, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Mexico, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Scotland, <=50K
64, Private, 9th, Widowed, Other-service, Own-child, Black, Female,0,0,20, Japan, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,1599,40, Poland, <=50K
51, Private, Bachelors, Widowed, Handlers-cleaners, Wife, White, Female,14193,0,16, Portugal, >50K
44, Private, Doctorate, Never-married, Adm-clerical, Husband, White, Male,0,0,45, Mexico, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Portugal, <=50K
43, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,50, Scotland, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, England, <=50K
32, Local-gov, 10th, Separated, Adm-clerical, Not-in-family, White, Male,0,0,48, Iran, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Peru, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
37, Private, Some-college, Separated, Transport-moving, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, Germany, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,8, Guatemala, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, South, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
54, Federal-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,42, Canada, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Italy, >50K
29, Private, 7th-8th, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Jamaica, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Hungary, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, >50K
31, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,14167,0,50, Puerto-Rico, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, El-Salvador, <=50K
56, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, South, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, >50K
29, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
40, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,1612,45, Hong, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,3829,0,60, Mexico, <=50K
56, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Guatemala, <=50K
58, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,40, Japan, >50K
33, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,54, Canada, <=50K
67, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, Honduras, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Honduras, <=50K
39, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, South, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, Cuba, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Separated, Machine-op-inspct, Wife, White, Female,0,0,40, Cuba, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Yugoslavia, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, South, >50K
63, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, Honduras, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Yugoslavia, >50K
25, Private, Bachelors, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
55, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, Taiwan, >50K
24, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, Jamaica, >50K
32, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
59, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, France, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
20, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,52, Cambodia, <=50K
33, Private, HS-grad, Separated, Farming-fishing, Own-child, Black, Female,0,0,40, Peru, <=50K
66, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Hungary, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Hungary, <=50K
23, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Italy, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Greece, >50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
26, Private, HS-grad, Divorced, Sales, Other-relative, Other, Male,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, England, <=50K
42, Self-emp-inc, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Ecuador, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, Poland, <=50K
53, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, China, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,7298,0,45, India, >50K
32, Federal-gov, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Italy, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,24, Guatemala, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Cambodia, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,73, Greece, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,3103,0,40, Canada, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, France, >50K
39, Federal-gov, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, Mexico, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,99999,0,61, Canada, >50K
36, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Peru, >50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Mexico, >50K
21, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,36, Dominican-Republic, <=50K
48, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, El-Salvador, <=50K
25, Private, 9th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Guatemala, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Hungary, <=50K
41, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, India, >50K
34, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Hungary, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, Cuba, <=50K
41, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,45, Poland, <=50K
36, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Portugal, <=50K
58, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,47, Jamaica, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, >50K
41, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Iran, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, State-gov, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Yugoslavia, <=50K
58, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1485,45, Hungary, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,60, Cuba, <=50K
38, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Haiti, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Haiti, >50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, India, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,27, Cuba, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
33, Local-gov, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,40, Honduras, <=50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Peru, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Cambodia, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, >50K
43, Private, Assoc-voc, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,1724,30, Canada, <=50K
45, Private, 9th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Thailand, <=50K
49, Self-emp-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Peru, <=50K
48, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Hong, <=50K
29, Private, 9th, Divorced, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
25, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,7687,0,40, Scotland, >50K
40, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
57, Private, 7th-8th, Widowed, Other-service, Husband, Black, Male,0,0,40, India, <=50K
30, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
51, Federal-gov, Assoc-acdm, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, Laos, <=50K
