28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Germany, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,1902,40, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,32, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, >50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, >50K
36, Local-gov, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Doctorate, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, >50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
72, Private, 7th-8th, Widowed, Exec-managerial, Husband, White, Male,3075,0,20, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,55, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, China, <=50K
25, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
50, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Federal-gov, Doctorate, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,25, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,45, Columbia, <=50K
43, Private, Bachelors, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Male,0,1902,50, United-States, >50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7687,0,40, United-States, >50K
49, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, United-States, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,7687,0,40, Puerto-Rico, <=50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,48, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
55, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,45, United-States, <=50K
19, Private, Doctorate, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,39, United-States, <=50K
36, Private, Masters, Divorced, Transport-moving, Husband, White, Female,15024,0,60, United-States, >50K
56, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Self-emp-inc, Some-college, Divorced, Sales, Husband, White, Male,4977,0,36, United-States, <=50K
35, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
38, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,65, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,15, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,54, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Taiwan, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
33, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,80, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
60, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,4386,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4546,0,50, United-States, >50K
52, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
39, Private, 11th, Divorced, Machine-op-inspct, Husband, White, Female,0,0,30, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, England, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,5091,0,40, United-States, >50K
45, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,4030,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,7687,0,40, United-States, >50K
24, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, Cuba, >50K
74, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,12, United-States, <=50K
20, Private, Prof-school, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, Germany, <=50K
27, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Mexico, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,5626,0,40, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, Prof-school, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
75, Self-emp-not-inc, 5th-6th, Widowed, Other-service, Husband, White, Male,0,0,15, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc, 11th, Never-married, Exec-managerial, Own-child, White, Male,0,0,38, United-States, <=50K
34, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
37, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Columbia, >50K
39, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,5006,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,38, United-States, <=50K
38, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
65, Self-emp-not-inc, HS-grad, Widowed, Priv-house-serv, Husband, Black, Female,0,0,16, United-States, <=50K
27, Local-gov, 11th, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
47, Private, 11th, Married-civ-spouse, Sales, Wife, White, Male,0,1977,32, United-States, <=50K
27, Private, Prof-school, Separated, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1902,50, United-States, >50K
22, State-gov, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,40, Philippines, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,1902,40, United-States, <=50K
17, Private, Some-college, Separated, Sales, Own-child, White, Male,7298,0,32, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
56, Private, Assoc-acdm, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
48, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
68, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,24, United-States, <=50K
58, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
76, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1957,40, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,80, United-States, >50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
41, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1979,70, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
24, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, England, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,32, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,57, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, >50K
46, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Guatemala, >50K
41, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,54, United-States, >50K
41, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Cuba, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, Columbia, <=50K
63, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4617,0,50, United-States, >50K
43, State-gov, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,18, United-States, <=50K
52, Private, 9th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,65, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
37, Private, 11th, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,3, Canada, >50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,38, United-States, <=50K
49, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
47, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
44, Local-gov, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
62, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,12, United-States, <=50K
82, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,25304,0,50, United-States, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,0,0,50, India, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,44, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,13062,0,45, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, >50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,4500,0,40, United-States, >50K
30, Private, Masters, Widowed, Craft-repair, Husband, White, Female,0,1887,40, United-States, <=50K
