48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
31, Private, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
59, Private, 1st-4th, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, 12th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
46, Local-gov, 10th, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,15, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,70, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,9610,0,60, United-States, >50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, India, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
39, Local-gov, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,15024,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Mexico, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
64, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,20, Jamaica, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Masters, Never-married, Craft-repair, Own-child, White, Female,0,0,20, Germany, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
32, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,8614,0,45, United-States, >50K
28, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,15, United-States, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, <=50K
34, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
48, State-gov, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,36, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
36, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Iran, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, United-States, <=50K
20, Private, Assoc-voc, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,7687,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Married-spouse-absent, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
34, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,20, United-States, <=50K
62, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,3128,0,45, United-States, <=50K
58, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,21, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
20, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,11, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
41, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2366,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,1902,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Italy, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Local-gov, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,2187,50, United-States, <=50K
28, State-gov, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
34, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
70, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1999,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,8614,0,40, United-States, >50K
37, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Female,7298,0,45, United-States, >50K
30, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
17, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,16, United-States, <=50K
22, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
43, Local-gov, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, >50K
40, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Mexico, <=50K
47, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, China, <=50K
36, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,3632,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
64, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,3, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,2377,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
24, Private, Masters, Never-married, Craft-repair, Wife, White, Male,0,0,40, Nicaragua, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
29, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
32, Local-gov, Bachelors, Never-married, Craft-repair, Husband, White, Male,4710,0,45, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
45, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Philippines, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,25, United-States, >50K
58, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
24, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Self-emp-inc, Bachelors, Divorced, Craft-repair, Unmarried, Black, Female,0,0,45, United-States, <=50K
30, Private, 10th, Divorced, Adm-clerical, Own-child, White, Female,0,0,26, United-States, <=50K
25, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
36, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
20, Local-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,70, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Mexico, <=50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
70, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,8, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
59, Self-emp-not-inc, Preschool, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, <=50K
26, Local-gov, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,60, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, 11th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
53, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,40, United-States, <=50K
18, Private, 5th-6th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
37, Federal-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,4650,0,50, United-States, <=50K
37, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, Doctorate, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, Poland, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3617,0,48, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,5019,0,45, United-States, >50K
50, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,35, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, 11th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
52, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,50, United-States, >50K
42, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,54, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
42, Local-gov, 9th, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
56, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
51, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,3325,0,40, United-States, <=50K
28, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, <=50K
39, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Other-relative, Black, Female,0,0,20, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
58, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,35, United-States, >50K
61, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
60, Local-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,7134,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,2359,40, United-States, <=50K
56, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1075,38, United-States, <=50K
56, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,1902,50, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
20, State-gov, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,25, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,65, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,32, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,43, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, <=50K
57, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, 5th-6th, Divorced, Transport-moving, Unmarried, White, Female,0,0,47, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
55, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,3103,0,20, United-States, >50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,25, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
