37, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Trinadad&Tobago, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, South, <=50K
18, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Poland, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Haiti, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Laos, <=50K
51, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Iran, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
58, Local-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,4092,0,45, Mexico, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Canada, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1886,50, Cambodia, >50K
18, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Scotland, <=50K
27, Federal-gov, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Hong, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,1886,50, Laos, >50K
23, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Japan, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, >50K
40, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,38, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Columbia, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Germany, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Mexico, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, Hungary, <=50K
17, State-gov, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, Poland, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,13, Cambodia, >50K
44, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,60, Honduras, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Columbia, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Columbia, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,25, Taiwan, <=50K
48, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,55, Puerto-Rico, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Mexico, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4411,0,40, England, >50K
47, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, Philippines, <=50K
45, Private, HS-grad, Divorced, Other-service, Own-child, Other, Male,0,0,12, Ecuador, <=50K
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,38, Cambodia, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Laos, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Italy, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
23, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
66, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,99, United-States, >50K
48, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
78, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Philippines, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Trinadad&Tobago, <=50K
25, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
42, Local-gov, Some-college, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, England, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,60, England, <=50K
46, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Ireland, >50K
25, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
25, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Italy, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, <=50K
61, Self-emp-not-inc, 9th, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Guatemala, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada, >50K
55, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Columbia, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,48, United-States, <=50K
35, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
54, Private, HS-grad, Married-spouse-absent, Sales, Unmarried, Black, Male,0,0,30, El-Salvador, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
35, Private, 11th, Divorced, Other-service, Unmarried, Other, Female,0,1902,40, Puerto-Rico, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,5338,0,50, Hungary, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Thailand, >50K
23, State-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,10, El-Salvador, <=50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, Canada, <=50K
61, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
24, State-gov, 10th, Divorced, Prof-specialty, Own-child, Other, Male,0,0,37, Italy, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,25, Jamaica, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,40, United-States, >50K
57, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
37, Private, Bachelors, Divorced, Sales, Unmarried, Black, Male,0,0,87, Cambodia, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, China, >50K
55, Federal-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
43, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
39, Private, Assoc-voc, Divorced, Sales, Wife, Black, Male,0,0,40, Philippines, >50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Germany, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,24, England, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,40, Honduras, >50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Poland, <=50K
31, Private, Masters, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Canada, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,70, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Nicaragua, <=50K
19, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,15, Scotland, <=50K
58, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Not-in-family, Other, Female,0,0,50, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,24, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,54, England, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,50, Portugal, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Vietnam, <=50K
26, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,44, Taiwan, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4030,0,50, Portugal, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,45, Hungary, <=50K
33, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, Honduras, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,70, Iran, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, South, >50K
43, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, Taiwan, >50K
48, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, China, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, Dominican-Republic, <=50K
49, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,6, England, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,13670,0,42, Portugal, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ireland, >50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,5178,0,50, Haiti, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, Taiwan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, England, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Thailand, >50K
45, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Honduras, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,25, Cuba, <=50K
45, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Germany, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, >50K
47, Private, Some-college, Separated, Other-service, Not-in-family, Black, Female,0,0,50, Greece, <=50K
19, Self-emp-not-inc, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cambodia, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,7121,0,50, Puerto-Rico, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,43, Vietnam, <=50K
44, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Poland, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,42, Honduras, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,35, United-States, <=50K
51, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
53, Self-emp-not-inc, Assoc-acdm, Divorced, Tech-support, Not-in-family, Other, Male,0,0,40, China, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Jamaica, >50K
56, State-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
55, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,45, Jamaica, <=50K
58, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Japan, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,15, Dominican-Republic, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,99, United-States, <=50K
32, Private, Some-college, Separated, Transport-moving, Unmarried, White, Male,0,0,42, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Cuba, >50K
53, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,87, Italy, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,3482,0,40, Honduras, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
51, Local-gov, 10th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,60, Columbia, >50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Dominican-Republic, >50K
45, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,54, Guatemala, >50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,4064,0,40, Haiti, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,37, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,20, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Cambodia, <=50K
23, State-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,20, Mexico, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,50, Nicaragua, <=50K
32, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
20, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,36, Honduras, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,20, Peru, <=50K
24, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
69, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,20, Laos, <=50K
57, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, India, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Federal-gov, 10th, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,1638,40, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Peru, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, >50K
49, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,36, Haiti, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,15024,0,40, Philippines, >50K
45, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,48, Guatemala, <=50K
52, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Cambodia, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Jamaica, >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Philippines, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, El-Salvador, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Cuba, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
37, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
71, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,45, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Trinadad&Tobago, <=50K
38, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, >50K
47, State-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
65, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, Iran, >50K
76, Self-emp-not-inc, Assoc-acdm, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, >50K
38, Private, HS-grad, Separated, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,42, Nicaragua, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,44, England, <=50K
30, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,2376,0,50, United-States, >50K
56, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Nicaragua, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,7687,0,48, Yugoslavia, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
26, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,50, Hong, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
39, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Honduras, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1552,40, El-Salvador, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,18, Ecuador, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,23, Columbia, <=50K
51, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,4874,0,50, Laos, <=50K
32, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
54, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Mexico, >50K
28, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,80, United-States, <=50K
54, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,65, Cuba, <=50K
46, Self-emp-not-inc, Bachelors, Widowed, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Separated, Sales, Husband, Other, Female,0,0,40, Cuba, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
73, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, Jamaica, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Thailand, <=50K
50, Self-emp-not-inc, HS-grad, Separated, Other-service, Unmarried, Black, Male,0,0,35, Ireland, <=50K
54, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
