36, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,53, United-States, <=50K
50, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,2432,40, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
24, State-gov, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, Mexico, >50K
38, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
39, Federal-gov, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,1848,40, Germany, <=50K
43, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
56, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
49, Local-gov, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
42, State-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
37, Private, Some-college, Divorced, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,70, United-States, >50K
55, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Doctorate, Never-married, Sales, Wife, White, Female,0,0,35, United-States, <=50K
58, Local-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
42, Local-gov, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,30, United-States, <=50K
67, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,3228,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,2541,40, United-States, >50K
37, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,32, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,50, Taiwan, >50K
32, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
72, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,7298,0,25, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
23, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Haiti, <=50K
30, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Tech-support, Own-child, White, Female,0,1725,25, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,60, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, >50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,53, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
73, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,2175,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,9, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
50, Federal-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Mexico, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,1977,40, United-States, >50K
55, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,44965,0,20, United-States, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,3408,0,25, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
45, Local-gov, 7th-8th, Married-spouse-absent, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
28, Local-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,63, United-States, >50K
26, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
67, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,30495,0,20, United-States, >50K
47, Private, Bachelors, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,37, Canada, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
63, Federal-gov, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Male,7298,0,35, United-States, >50K
30, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, Mexico, <=50K
23, Private, 11th, Never-married, Craft-repair, Own-child, Other, Female,0,0,24, United-States, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,45, United-States, <=50K
30, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,65, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,4, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5013,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
35, Private, 11th, Never-married, Machine-op-inspct, Wife, White, Female,0,0,30, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
38, Local-gov, 9th, Divorced, Exec-managerial, Own-child, White, Male,0,0,25, United-States, <=50K
65, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
45, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,11131,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,9, United-States, <=50K
45, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
53, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,1884,38, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,53, United-States, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, Mexico, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
41, State-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,35, Jamaica, <=50K
25, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2184,52, United-States, <=50K
25, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
73, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,29417,0,45, United-States, >50K
51, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
24, Local-gov, HS-grad, Never-married, Protective-serv, Own-child, Other, Male,0,0,40, Japan, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,3417,0,40, United-States, >50K
51, Private, HS-grad, Separated, Transport-moving, Own-child, Black, Female,0,0,35, United-States, <=50K
52, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
70, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,53, United-States, >50K
24, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
60, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,12, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,99999,0,60, India, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,70, United-States, <=50K
44, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,50, United-States, >50K
28, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc, HS-grad, Widowed, Protective-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
66, Private, 10th, Married-spouse-absent, Prof-specialty, Wife, White, Female,0,0,7, United-States, <=50K
37, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, Guatemala, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, England, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
24, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Local-gov, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Mexico, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
62, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,21, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,54, United-States, >50K
25, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,24, United-States, <=50K
25, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,64, United-States, <=50K
66, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,5178,0,35, United-States, <=50K
33, Private, 10th, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
54, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
27, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
64, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,984,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
37, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
29, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,3, United-States, <=50K
59, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,15024,0,40, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Local-gov, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,54, United-States, <=50K
25, Local-gov, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,24, United-States, <=50K
49, Local-gov, 11th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
26, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, India, <=50K
43, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, State-gov, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, China, <=50K
