21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Ecuador, <=50K
66, Federal-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Ireland, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,40, France, <=50K
23, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Holand-Netherlands, <=50K
37, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, South, >50K
27, Federal-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Laos, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, >50K
21, Private, Some-college, Never-married, Priv-house-serv, Husband, White, Female,0,0,40, England, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,48, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, Portugal, >50K
23, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,6, Jamaica, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
26, Local-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,16, South, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, Poland, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,60, Vietnam, >50K
59, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,45, Ireland, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Poland, <=50K
21, Self-emp-inc, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Mexico, >50K
18, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Columbia, <=50K
19, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Honduras, <=50K
77, Federal-gov, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, England, <=50K
46, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,48, Canada, >50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,3132,0,40, Thailand, >50K
44, State-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Local-gov, 7th-8th, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, India, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Poland, <=50K
31, Private, Masters, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,50, Jamaica, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, France, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, Puerto-Rico, <=50K
25, Private, Bachelors, Never-married, Sales, Other-relative, Other, Female,0,0,30, Jamaica, <=50K
38, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, India, >50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,7687,0,40, Honduras, >50K
63, Private, 5th-6th, Widowed, Craft-repair, Unmarried, Black, Male,0,0,30, South, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
58, Federal-gov, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, China, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,30, United-States, <=50K
21, Local-gov, Prof-school, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
20, Private, HS-grad, Separated, Tech-support, Own-child, White, Female,0,0,35, Haiti, <=50K
28, Private, 5th-6th, Never-married, Exec-managerial, Other-relative, White, Female,0,0,44, Ireland, >50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,50, United-States, >50K
47, Private, Assoc-acdm, Widowed, Other-service, Husband, Black, Male,0,0,40, Thailand, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Taiwan, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,1671,40, Laos, >50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,2911,0,54, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Philippines, >50K
57, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Holand-Netherlands, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,58, England, <=50K
23, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,20, Thailand, >50K
48, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Iran, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, Haiti, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Cuba, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Germany, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, South, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,80, Ireland, >50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1587,40, Japan, >50K
59, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, Hungary, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,45, England, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,30, Yugoslavia, <=50K
21, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Laos, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
37, Private, Assoc-acdm, Never-married, Craft-repair, Wife, White, Male,0,0,30, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
25, Private, 11th, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Portugal, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7687,0,60, Puerto-Rico, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Greece, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Vietnam, >50K
56, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, >50K
31, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
57, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,82, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,25, Hong, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,35, Greece, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,42, Italy, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Vietnam, <=50K
38, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
38, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,99999,0,50, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,60, Scotland, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Female,0,0,16, Poland, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, Guatemala, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,1902,40, Cuba, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Haiti, >50K
37, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, 11th, Divorced, Exec-managerial, Wife, White, Male,0,0,50, Dominican-Republic, <=50K
47, Private, Bachelors, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
28, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Hungary, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,99, United-States, >50K
55, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,30, Mexico, <=50K
27, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,48, Greece, <=50K
42, State-gov, 9th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Doctorate, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, Japan, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Laos, <=50K
46, Self-emp-not-inc, Assoc-voc, Widowed, Other-service, Unmarried, Black, Female,0,0,20, Haiti, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
33, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Japan, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Italy, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Holand-Netherlands, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, El-Salvador, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Jamaica, >50K
25, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1842,40, Guatemala, >50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, >50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, <=50K
58, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Haiti, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,60, United-States, >50K
21, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Taiwan, <=50K
45, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Japan, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
24, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,14231,0,40, Columbia, >50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Haiti, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Haiti, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, France, >50K
53, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, Other, Female,7298,0,40, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Dominican-Republic, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,35, England, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,54, France, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Germany, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
40, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1978,60, El-Salvador, >50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Cambodia, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, >50K
37, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1902,50, Philippines, <=50K
53, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, France, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,14226,0,60, Iran, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, Ecuador, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Holand-Netherlands, <=50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Canada, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Japan, <=50K
72, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Husband, White, Female,2441,0,20, China, >50K
89, Self-emp-not-inc, 9th, Divorced, Protective-serv, Husband, Black, Male,0,0,40, France, <=50K
34, Private, Masters, Divorced, Other-service, Husband, Other, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, Trinadad&Tobago, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Black, Male,0,0,35, United-States, >50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,54, Honduras, >50K
24, Private, HS-grad, Never-married, Craft-repair, Wife, Other, Female,0,0,20, Japan, >50K
66, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,20, England, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
37, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
38, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,40, Puerto-Rico, >50K
32, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,50, India, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Laos, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,60, Nicaragua, <=50K
18, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, Trinadad&Tobago, <=50K
66, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,10, Italy, <=50K
45, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
37, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
21, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
21, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,35, Scotland, <=50K
27, Private, Bachelors, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Philippines, <=50K
20, Self-emp-inc, Some-college, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,0,0,30, England, <=50K
53, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,3347,0,40, Guatemala, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1896,54, United-States, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1071,48, Puerto-Rico, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, >50K
37, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, China, >50K
47, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
64, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
29, State-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Guatemala, >50K
37, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, Japan, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,60, Peru, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Haiti, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,25, Peru, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Japan, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, El-Salvador, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Cambodia, <=50K
54, Private, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Black, Male,0,0,35, Hong, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Male,0,0,50, Jamaica, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, South, >50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, Jamaica, >50K
41, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Haiti, >50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, Honduras, <=50K
28, Private, HS-grad, Divorced, Tech-support, Husband, Other, Male,0,0,45, Holand-Netherlands, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,60, Jamaica, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,5178,0,40, United-States, >50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1740,38, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,65, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,46, Jamaica, >50K
18, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Columbia, <=50K
