56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
56, Private, Some-college, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Poland, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,1887,40, United-States, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
34, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Mexico, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Mexico, <=50K
68, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Male,0,0,32, Puerto-Rico, <=50K
25, Private, 11th, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Widowed, Protective-serv, Husband, Black, Female,2273,0,45, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Mexico, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
69, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,50, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, India, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,70, United-States, >50K
27, Private, 10th, Never-married, Prof-specialty, Husband, White, Male,0,0,91, Scotland, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
62, Private, 10th, Divorced, Exec-managerial, Husband, White, Male,0,1887,40, United-States, <=50K
45, State-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,15024,0,40, United-States, >50K
31, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,60, United-States, <=50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,60, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1975,40, Vietnam, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
73, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,24, United-States, <=50K
38, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,41, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
71, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,43, United-States, >50K
73, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,54, United-States, <=50K
63, Local-gov, 11th, Divorced, Sales, Husband, White, Female,0,0,16, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, Prof-school, Never-married, Sales, Husband, White, Male,0,0,60, United-States, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
25, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
75, Self-emp-inc, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,20, United-States, >50K
27, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,1977,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3897,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
61, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
57, Self-emp-inc, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, United-States, <=50K
40, Private, 10th, Never-married, Exec-managerial, Wife, White, Female,0,0,55, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Germany, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,6268,0,45, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,2393,40, United-States, >50K
23, Private, 9th, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
57, Local-gov, 7th-8th, Divorced, Other-service, Husband, White, Male,0,0,32, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,14416,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, >50K
47, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3496,0,40, Yugoslavia, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
26, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3419,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,25, United-States, <=50K
73, Self-emp-not-inc, Bachelors, Widowed, Tech-support, Not-in-family, White, Male,0,0,10, United-States, <=50K
46, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,25, Mexico, <=50K
55, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,60, United-States, >50K
44, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, 7th-8th, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Female,0,0,40, Columbia, >50K
30, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
67, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, >50K
60, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, 10th, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, United-States, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, >50K
36, Federal-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,42, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, El-Salvador, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, >50K
21, State-gov, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,46, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,38, Italy, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,14211,0,99, United-States, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,4386,0,50, United-States, <=50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, Mexico, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
44, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,32, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,36, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,35, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
90, Self-emp-inc, 10th, Widowed, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,40, United-States, <=50K
40, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,44, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,4606,0,50, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, China, >50K
45, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1971,40, United-States, >50K
23, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
64, State-gov, 7th-8th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, >50K
42, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
51, Local-gov, Bachelors, Divorced, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
49, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
38, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, State-gov, 12th, Separated, Transport-moving, Not-in-family, White, Male,0,0,38, United-States, <=50K
35, Federal-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,47, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
45, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Male,0,0,20, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,45, United-States, >50K
33, State-gov, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, England, <=50K
41, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2071,45, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, >50K
54, State-gov, 9th, Divorced, Craft-repair, Husband, White, Female,0,0,51, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,3137,0,35, United-States, <=50K
33, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,5016,0,84, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,80, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,45, United-States, <=50K
44, Local-gov, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,51, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Philippines, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
31, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,50, United-States, >50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, >50K
36, State-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
34, Local-gov, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,35, United-States, >50K
31, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Scotland, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7557,0,45, United-States, >50K
26, Private, 7th-8th, Never-married, Sales, Husband, White, Male,0,0,42, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,25, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,43, United-States, <=50K
23, Private, 11th, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, Germany, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,1887,45, United-States, <=50K
40, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Without-pay, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
33, Private, 9th, Married-spouse-absent, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,4278,0,30, United-States, <=50K
