28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
26, Local-gov, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Peru, <=50K
40, Private, Bachelors, Separated, Other-service, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,1746,45, Jamaica, >50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
56, Private, Masters, Separated, Machine-op-inspct, Husband, Black, Female,0,0,25, Philippines, >50K
22, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,37, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cambodia, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
37, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,40, Italy, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Germany, >50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,2420,0,40, Portugal, <=50K
43, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, El-Salvador, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, Laos, <=50K
26, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
56, Private, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,37, Scotland, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Taiwan, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, India, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,2038,38, Jamaica, <=50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Peru, >50K
30, Private, Assoc-acdm, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
40, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
39, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, El-Salvador, >50K
27, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,548,45, Hong, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Columbia, >50K
36, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,48, Italy, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Wife, Other, Female,0,0,30, Laos, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cambodia, <=50K
62, Local-gov, Bachelors, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,37, Puerto-Rico, <=50K
29, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
55, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,10, Scotland, >50K
37, Local-gov, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
21, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, Hong, >50K
65, Private, Assoc-acdm, Divorced, Tech-support, Unmarried, White, Female,0,0,26, Vietnam, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Portugal, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Philippines, <=50K
32, Self-emp-not-inc, Prof-school, Divorced, Farming-fishing, Unmarried, White, Male,0,0,99, France, >50K
64, Federal-gov, HS-grad, Widowed, Farming-fishing, Not-in-family, Black, Female,0,0,37, Thailand, <=50K
51, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Cuba, >50K
35, Self-emp-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
21, Federal-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1669,50, Nicaragua, >50K
42, Self-emp-inc, Assoc-acdm, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,1740,40, Outlying-US(Guam-USVI-etc), <=50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,56, Dominican-Republic, <=50K
57, Private, 9th, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
36, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, Philippines, <=50K
21, Private, Masters, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Laos, <=50K
31, Federal-gov, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
46, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Thailand, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Jamaica, >50K
34, Private, HS-grad, Separated, Machine-op-inspct, Husband, Black, Male,0,0,40, Hong, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K
78, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, El-Salvador, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,42, El-Salvador, >50K
31, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,4477,0,40, Nicaragua, <=50K
37, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Yugoslavia, >50K
41, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,50, Cuba, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Haiti, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Germany, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, <=50K
40, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
50, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Honduras, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,645,40, United-States, <=50K
51, Private, 7th-8th, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,30, Peru, <=50K
54, Local-gov, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Poland, >50K
24, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Italy, <=50K
46, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, El-Salvador, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, Cuba, <=50K
24, Private, Masters, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,1472,38, Laos, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, Honduras, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,45, Poland, <=50K
54, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
22, Local-gov, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,20, France, <=50K
40, Private, 10th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,40, Mexico, >50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,1576,50, Guatemala, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Iran, <=50K
46, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Laos, <=50K
35, Private, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,50, Trinadad&Tobago, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Italy, >50K
39, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
40, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,50, Japan, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Hong, >50K
57, Federal-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Thailand, >50K
32, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,42, India, >50K
38, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,99999,0,60, Taiwan, >50K
45, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,52, Haiti, >50K
24, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Italy, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2381,65, Japan, >50K
45, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,8353,0,48, England, >50K
20, Private, Prof-school, Never-married, Adm-clerical, Own-child, Black, Female,0,1848,8, Jamaica, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,25, Cuba, <=50K
27, Private, Masters, Never-married, Prof-specialty, Own-child, Black, Female,0,0,45, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
25, Local-gov, Some-college, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
57, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,54, China, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, China, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Male,0,0,50, Nicaragua, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, France, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, France, <=50K
52, Private, 9th, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Guatemala, >50K
35, Self-emp-inc, 10th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Vietnam, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,6468,0,50, United-States, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Ireland, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,38, Canada, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,35, Greece, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Honduras, <=50K
33, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Philippines, >50K
70, Private, HS-grad, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,18, Ireland, <=50K
37, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
40, Local-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, South, <=50K
26, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,1888,0,40, Jamaica, >50K
22, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Philippines, <=50K
20, Private, 12th, Never-married, Tech-support, Own-child, Black, Female,0,0,20, Italy, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,80, Mexico, >50K
30, Local-gov, Masters, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Laos, >50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
43, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,50, France, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, France, <=50K
49, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
47, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hong, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
71, Private, Some-college, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Japan, >50K
61, Private, 9th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,32, Hungary, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
51, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, Peru, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Guatemala, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, India, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
23, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,50, Portugal, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Nicaragua, <=50K
33, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,16, Italy, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
30, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,60, Hungary, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
49, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,16, Thailand, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2361,45, Haiti, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Guatemala, <=50K
61, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Dominican-Republic, >50K
31, Private, Some-college, Never-married, Sales, Wife, Black, Male,0,0,40, Cuba, <=50K
43, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, China, <=50K
28, Private, 10th, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,54, Cambodia, <=50K
40, State-gov, Prof-school, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,2577,0,50, Ecuador, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,35, Scotland, <=50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7042,0,50, Hong, >50K
58, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hungary, <=50K
39, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, Cuba, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Italy, <=50K
45, Federal-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,60, France, <=50K
66, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Yugoslavia, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Honduras, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Germany, <=50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,43, England, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Ireland, >50K
27, Private, Some-college, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,3792,0,54, Columbia, <=50K
58, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Philippines, <=50K
46, Private, HS-grad, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
61, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,24, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Ireland, <=50K
39, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Greece, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,30, Jamaica, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,25, Germany, <=50K
50, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Other, Female,0,0,32, India, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,50, Thailand, >50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Haiti, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, India, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Yugoslavia, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, China, <=50K
27, Private, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,40, Portugal, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
56, Self-emp-inc, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,4412,0,45, Scotland, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Male,0,0,40, Taiwan, <=50K
24, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Laos, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Dominican-Republic, <=50K
25, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Honduras, <=50K
35, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cambodia, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
25, State-gov, Prof-school, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Italy, <=50K
