34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
26, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,65, Mexico, >50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, >50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3596,0,40, Ecuador, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
35, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,65, Hungary, >50K
49, Private, 9th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,27, Philippines, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,4559,0,20, Hungary, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Japan, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,15, Scotland, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Dominican-Republic, >50K
38, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,1887,30, Haiti, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Peru, <=50K
20, Local-gov, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Taiwan, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
27, Private, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,35, Cambodia, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,24, Ireland, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,36, Trinadad&Tobago, <=50K
43, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,40, France, <=50K
58, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, South, >50K
39, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Mexico, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
27, Private, 10th, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3420,0,40, Cuba, <=50K
42, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,42, England, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Hungary, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,55, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,35, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
35, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,8, Ecuador, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Hungary, >50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,0,1887,40, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,40, Greece, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
42, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
32, Private, Some-college, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, Ireland, <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, South, >50K
45, Federal-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,1817,40, India, <=50K
17, Private, 11th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Vietnam, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Columbia, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Hungary, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Philippines, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Honduras, <=50K
55, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Scotland, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,10, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
36, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,4403,0,56, Peru, >50K
64, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1975,45, China, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, United-States, >50K
51, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,24, Haiti, <=50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,50, El-Salvador, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Jamaica, <=50K
31, Private, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,32, Italy, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, El-Salvador, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Wife, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Italy, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,15, Yugoslavia, <=50K
41, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Philippines, >50K
27, Private, Bachelors, Separated, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,35, Canada, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,44, Greece, <=50K
48, Self-emp-inc, Prof-school, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,99999,0,50, Portugal, >50K
27, Private, Masters, Never-married, Sales, Husband, Black, Male,99999,0,50, Dominican-Republic, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Nicaragua, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
75, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, England, >50K
36, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,99, Outlying-US(Guam-USVI-etc), >50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, India, >50K
52, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,50, Thailand, <=50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1993,40, Jamaica, <=50K
35, Private, Bachelors, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, Italy, >50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Taiwan, >50K
19, Self-emp-inc, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,25, Honduras, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Ecuador, <=50K
28, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Columbia, <=50K
23, Private, Bachelors, Never-married, Sales, Husband, Other, Female,0,0,45, Jamaica, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, Ireland, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Portugal, >50K
21, State-gov, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, United-States, <=50K
27, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Other-relative, Other, Male,7687,0,50, Cambodia, >50K
25, Private, 11th, Never-married, Sales, Husband, Black, Male,0,0,40, Canada, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,42, India, >50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, Ireland, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Scotland, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, >50K
25, Private, Assoc-acdm, Divorced, Sales, Own-child, Other, Male,0,0,30, Peru, <=50K
24, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Iran, <=50K
65, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
67, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Haiti, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,35, Laos, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Ireland, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Iran, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,1902,65, Philippines, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Honduras, >50K
45, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, Iran, >50K
68, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,15, South, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,42, Jamaica, >50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
33, Private, 9th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, England, <=50K
56, State-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,48, Thailand, >50K
34, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Portugal, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, Japan, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,54, France, >50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, Iran, <=50K
39, Private, Doctorate, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,35, England, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, France, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,40, El-Salvador, >50K
35, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, China, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, <=50K
51, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,48, Jamaica, >50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, 10th, Never-married, Tech-support, Unmarried, White, Male,0,0,15, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Poland, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
62, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,35, China, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Guatemala, >50K
25, Self-emp-inc, 11th, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,53, Philippines, <=50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, Canada, <=50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, South, >50K
17, Private, 10th, Never-married, Transport-moving, Own-child, Other, Male,0,0,20, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,47, Laos, >50K
37, Private, Masters, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, Hong, <=50K
45, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
89, Self-emp-not-inc, 9th, Widowed, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, South, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Nicaragua, <=50K
25, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
28, State-gov, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,20, Jamaica, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,7552,0,40, South, <=50K
55, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,47, France, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,50, France, <=50K
72, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Ireland, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,15024,0,54, Guatemala, >50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Dominican-Republic, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, South, >50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,32, India, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Guatemala, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
57, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, South, <=50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,45, Ecuador, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, El-Salvador, <=50K
27, Private, 12th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
25, Local-gov, Some-college, Never-married, Protective-serv, Unmarried, White, Male,0,0,43, Yugoslavia, <=50K
53, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
49, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, South, <=50K
75, Local-gov, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,7687,0,50, France, >50K
31, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,31, Haiti, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
58, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,14425,0,40, Nicaragua, >50K
56, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, White, Female,0,1977,32, China, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, Portugal, <=50K
25, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,48, Cuba, <=50K
57, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Italy, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,2001,50, Greece, >50K
58, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, France, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,7298,0,80, Honduras, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,70, Guatemala, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Peru, <=50K
27, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, <=50K
34, Private, 9th, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,99, Dominican-Republic, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Jamaica, >50K
77, State-gov, 5th-6th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,8, Hong, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,12, Yugoslavia, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
38, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,20, Taiwan, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, England, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,72, Iran, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, Haiti, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
37, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Puerto-Rico, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, >50K
65, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,16, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,30, Guatemala, >50K
38, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
44, Private, 9th, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Haiti, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,20, Laos, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, Trinadad&Tobago, <=50K
27, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,4720,0,37, Taiwan, >50K
52, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, >50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, China, <=50K
41, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Female,0,1887,40, Haiti, <=50K
23, State-gov, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Cambodia, <=50K
