62, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,49, Ecuador, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
30, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
36, Local-gov, Prof-school, Never-married, Adm-clerical, Not-in-family, Other, Male,0,1736,40, Japan, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Ecuador, <=50K
20, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,4, South, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,45, Dominican-Republic, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,20, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,32, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
56, Private, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,50, Philippines, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Hungary, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,50, Honduras, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
37, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,19214,0,50, Peru, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Columbia, <=50K
36, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,7298,0,60, Germany, >50K
41, Self-emp-inc, Some-college, Never-married, Exec-managerial, Other-relative, Other, Female,20537,0,50, Mexico, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Ecuador, <=50K
31, Private, 9th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Yugoslavia, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Italy, >50K
55, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,7687,0,50, Columbia, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,50, Hong, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Canada, <=50K
63, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
53, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,14192,0,45, Scotland, <=50K
46, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
40, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Greece, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,24, Canada, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
38, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,38, Hong, <=50K
43, Local-gov, Assoc-voc, Separated, Craft-repair, Husband, White, Female,0,0,40, Peru, >50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, <=50K
36, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
48, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,18, Scotland, <=50K
52, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,54, Vietnam, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,35, Peru, <=50K
39, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
52, Local-gov, 7th-8th, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,55, Canada, <=50K
43, Private, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Peru, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
28, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,60, Peru, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Ireland, <=50K
24, Private, 7th-8th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
37, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,5, United-States, <=50K
44, Private, Some-college, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,57, United-States, <=50K
61, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, Portugal, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, Iran, <=50K
26, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
56, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,25, Cuba, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,1881,50, United-States, <=50K
49, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, China, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,15024,0,20, Vietnam, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, 9th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Hungary, <=50K
36, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, Jamaica, >50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,43, Peru, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Portugal, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,30, Germany, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
29, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Doctorate, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,40, Greece, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, El-Salvador, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Columbia, <=50K
28, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
46, State-gov, Bachelors, Never-married, Farming-fishing, Unmarried, White, Male,0,0,65, Scotland, <=50K
26, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,16, Taiwan, <=50K
44, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,4599,0,50, Cuba, <=50K
45, Private, Preschool, Divorced, Transport-moving, Not-in-family, White, Female,0,0,42, Ireland, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, >50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,45, Hungary, <=50K
32, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,50, Mexico, >50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Iran, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
74, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,8, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
27, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,60, South, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,20, Hong, >50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,38, Taiwan, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
33, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,21, Vietnam, <=50K
37, Private, HS-grad, Separated, Exec-managerial, Wife, White, Female,0,1887,40, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, South, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,4022,0,40, Germany, >50K
32, Private, Prof-school, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,99, United-States, <=50K
36, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,36, United-States, <=50K
24, Private, 7th-8th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,50, England, <=50K
42, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Laos, <=50K
36, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,60, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Mexico, >50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
69, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
24, Private, Some-college, Divorced, Tech-support, Own-child, Other, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Canada, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Honduras, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,20, Laos, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Laos, <=50K
53, Local-gov, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,60, Canada, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, South, <=50K
83, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,20, United-States, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
56, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,40, Vietnam, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,50, France, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,10853,0,40, United-States, <=50K
68, Federal-gov, 7th-8th, Widowed, Protective-serv, Unmarried, Black, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,30, Vietnam, <=50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,36, South, <=50K
37, Private, Assoc-voc, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1857,45, Poland, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,80, India, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, 9th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Ireland, <=50K
45, Private, Masters, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,50, Nicaragua, <=50K
25, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Honduras, <=50K
22, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,37, Haiti, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,2035,0,35, Puerto-Rico, <=50K
19, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Columbia, <=50K
52, Self-emp-inc, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,45, Guatemala, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,21, Canada, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, India, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, Italy, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
31, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Jamaica, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1976,40, Cuba, >50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
44, State-gov, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, China, <=50K
30, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,1895,45, United-States, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Cambodia, <=50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
38, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
43, Private, 11th, Never-married, Adm-clerical, Wife, Other, Male,0,0,40, Ireland, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,7, Japan, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Dominican-Republic, >50K
45, Private, Doctorate, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Japan, >50K
65, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4709,0,10, India, <=50K
38, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,55, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Honduras, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Cuba, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Hong, <=50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,15024,0,50, United-States, >50K
56, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,45, Cambodia, >50K
46, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, Dominican-Republic, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, Peru, >50K
29, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Italy, >50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, France, >50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,45, United-States, >50K
33, Private, Bachelors, Separated, Sales, Husband, Black, Male,0,0,48, Taiwan, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
40, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,48, Guatemala, <=50K
47, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,2110,0,40, China, <=50K
27, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
49, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Japan, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Honduras, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
55, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Peru, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,42, Ireland, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
26, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,97, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
31, State-gov, Prof-school, Married-civ-spouse, Protective-serv, Wife, Black, Female,99999,0,40, Portugal, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
58, Local-gov, Assoc-voc, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
37, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Honduras, <=50K
24, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,5, United-States, <=50K
76, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,80, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,50, United-States, >50K
35, Private, Assoc-voc, Never-married, Other-service, Own-child, Other, Male,0,0,30, Peru, <=50K
29, Private, Masters, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,65, Poland, <=50K
30, Private, 5th-6th, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, Honduras, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, >50K
40, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, Portugal, >50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Vietnam, <=50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
64, State-gov, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,40, Portugal, <=50K
53, Private, Some-college, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, >50K
