47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,2009,50, United-States, >50K
35, Private, 10th, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
70, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Divorced, Tech-support, Wife, White, Male,0,0,40, Cuba, <=50K
28, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,7783,0,50, Guatemala, >50K
38, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,7740,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
74, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,27, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Divorced, Other-service, Other-relative, White, Male,0,0,25, United-States, <=50K
26, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Mexico, >50K
69, State-gov, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, France, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
39, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,18, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
18, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,27, United-States, <=50K
34, Local-gov, Masters, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
58, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,1832,20, United-States, <=50K
74, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,6862,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Never-married, Farming-fishing, Husband, Other, Male,0,0,54, Vietnam, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
30, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
30, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,48, United-States, <=50K
33, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1826,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,18, United-States, <=50K
26, Private, Doctorate, Divorced, Tech-support, Wife, White, Male,0,1974,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
43, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
32, Private, HS-grad, Married-spouse-absent, Transport-moving, Unmarried, White, Male,0,1977,55, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
72, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, 5th-6th, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,32, United-States, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
31, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, >50K
43, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
31, Private, Some-college, Never-married, Priv-house-serv, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,55, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
33, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,48, Italy, <=50K
36, Private, Some-college, Never-married, Priv-house-serv, Husband, White, Male,0,0,38, United-States, >50K
19, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,12, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,5042,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
28, Self-emp-inc, 9th, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,56, United-States, <=50K
54, Private, 1st-4th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
58, Federal-gov, Bachelors, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Female,0,0,8, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
47, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,4625,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, Mexico, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
44, Federal-gov, Some-college, Widowed, Sales, Husband, White, Female,0,0,40, United-States, >50K
22, Private, Some-college, Divorced, Farming-fishing, Own-child, Other, Female,0,0,20, Columbia, <=50K
34, Private, Assoc-acdm, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, 12th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Philippines, <=50K
31, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,46, United-States, >50K
47, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1902,35, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,65, Philippines, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
33, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,48, United-States, <=50K
39, Private, 9th, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
19, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
23, State-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,33, United-States, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
24, Private, 5th-6th, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,38, United-States, <=50K
56, Self-emp-inc, 10th, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
46, State-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
65, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, >50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,30, United-States, >50K
20, Private, Some-college, Never-married, Sales, Wife, Black, Female,0,0,30, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
48, State-gov, Masters, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Doctorate, Never-married, Sales, Husband, White, Female,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
48, Local-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Sales, Husband, White, Female,0,0,40, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,60, Philippines, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,72, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3335,0,40, United-States, <=50K
59, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, Germany, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States, <=50K
30, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, United-States, >50K
19, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
58, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Separated, Other-service, Own-child, White, Male,0,1542,30, United-States, <=50K
26, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,25, Mexico, <=50K
58, Private, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Local-gov, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2047,50, United-States, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1979,50, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
53, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,15, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,3325,0,44, United-States, >50K
63, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
28, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, White, Male,0,0,54, United-States, >50K
34, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,88, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
23, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,24, United-States, <=50K
48, State-gov, Assoc-voc, Separated, Handlers-cleaners, Husband, White, Male,15024,0,40, El-Salvador, >50K
29, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Bachelors, Divorced, Sales, Own-child, Black, Male,0,0,35, United-States, <=50K
49, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,4611,0,60, United-States, <=50K
70, Self-emp-not-inc, Doctorate, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, 5th-6th, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Cuba, <=50K
80, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,10, United-States, <=50K
30, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,8, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
29, State-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,15, United-States, <=50K
58, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
29, Self-emp-inc, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, 5th-6th, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
59, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States, <=50K
48, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,5086,0,38, United-States, <=50K
57, State-gov, 7th-8th, Divorced, Prof-specialty, Husband, White, Female,0,0,15, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
