27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,11627,0,50, United-States, >50K
68, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,54, United-States, >50K
42, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, >50K
58, Local-gov, 5th-6th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, State-gov, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,30, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,1587,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,22, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,50, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
37, Private, 5th-6th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,40, United-States, >50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
42, Self-emp-inc, Masters, Separated, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, White, Female,3108,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,74, United-States, <=50K
46, Private, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
46, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
55, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
35, Self-emp-not-inc, 10th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Haiti, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,3682,0,16, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
50, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,10, Cuba, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,2415,40, United-States, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Separated, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
67, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,43, United-States, >50K
43, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
34, Private, 7th-8th, Divorced, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
27, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, Greece, >50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5103,0,50, Vietnam, >50K
34, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,43, United-States, <=50K
27, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
71, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,7687,0,50, United-States, >50K
33, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, England, >50K
36, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
56, Private, 1st-4th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,2382,50, United-States, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, >50K
55, Private, Masters, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,70, United-States, >50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,3087,0,16, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,45, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,35, United-States, >50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,25, United-States, <=50K
51, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
29, Self-emp-not-inc, Masters, Never-married, Other-service, Wife, White, Male,0,0,8, United-States, <=50K
41, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
48, State-gov, Bachelors, Separated, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3325,0,50, United-States, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
22, Private, 9th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States, >50K
31, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,2253,99, Columbia, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hong, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
60, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,4962,0,40, United-States, >50K
47, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
55, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1988,40, United-States, >50K
18, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Female,0,0,25, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, 1st-4th, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,48, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7404,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
47, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, >50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
43, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1827,40, United-States, >50K
68, Local-gov, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,30, United-States, <=50K
74, Private, Bachelors, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,82, United-States, >50K
38, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,875,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
73, Private, 7th-8th, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
35, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
32, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,60, United-States, <=50K
40, State-gov, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2233,99, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
65, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
63, Self-emp-not-inc, Masters, Divorced, Sales, Unmarried, White, Female,0,0,84, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, United-States, <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
21, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
33, Private, Some-college, Divorced, Protective-serv, Husband, White, Female,0,1847,60, United-States, >50K
50, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4856,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,25, United-States, <=50K
47, Private, Some-college, Married-AF-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,4, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
25, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,4, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,38, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,38, United-States, <=50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
34, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,1458,45, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,40, United-States, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,54, United-States, <=50K
29, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
47, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,43, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,5070,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,10, United-States, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
36, Self-emp-not-inc, 1st-4th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
42, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, 7th-8th, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,43, United-States, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Philippines, >50K
24, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
45, Private, Masters, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,70, United-States, <=50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, United-States, <=50K
68, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
46, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,12824,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
47, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,37, United-States, <=50K
42, Private, HS-grad, Married-AF-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
40, Private, 7th-8th, Never-married, Sales, Wife, White, Male,0,0,50, United-States, >50K
22, Private, 12th, Never-married, Protective-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
45, Local-gov, Some-college, Never-married, Sales, Wife, White, Female,0,0,50, United-States, >50K
41, Private, 9th, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,12, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Male,4543,0,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
