38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,32, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, Thailand, <=50K
32, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, Vietnam, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Guatemala, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Peru, >50K
22, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,17, Italy, <=50K
33, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
40, Private, Assoc-voc, Separated, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
35, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,1887,40, Columbia, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,37, France, >50K
37, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,22, El-Salvador, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Germany, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
52, Local-gov, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,50, Honduras, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
28, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,60, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,3103,0,40, Japan, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, United-States, <=50K
23, Federal-gov, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, Jamaica, >50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Holand-Netherlands, >50K
38, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Laos, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
51, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Female,567,0,40, Thailand, <=50K
34, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Female,0,0,54, Ecuador, >50K
47, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,20, Hong, <=50K
45, State-gov, Bachelors, Divorced, Prof-specialty, Wife, Other, Male,0,0,40, Vietnam, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Thailand, <=50K
50, Private, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,0,54, Philippines, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
48, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Holand-Netherlands, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,14, Haiti, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, Haiti, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Ireland, <=50K
38, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,43, Canada, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, Holand-Netherlands, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
23, Private, Assoc-voc, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
37, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Portugal, <=50K
27, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,20, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Scotland, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
48, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,2415,40, Nicaragua, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Philippines, <=50K
20, Federal-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Jamaica, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,70, Hungary, >50K
52, State-gov, 7th-8th, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
49, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, <=50K
29, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Taiwan, <=50K
33, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,4, Haiti, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, Laos, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Honduras, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Other, Female,0,0,20, Hong, >50K
46, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,8789,0,40, China, >50K
26, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Hungary, >50K
36, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,50, Germany, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Trinadad&Tobago, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Honduras, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, >50K
31, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Peru, >50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,54, Columbia, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,30, Trinadad&Tobago, <=50K
63, Private, HS-grad, Separated, Sales, Not-in-family, Black, Female,0,0,23, Taiwan, <=50K
48, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,35, Italy, <=50K
20, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, China, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
23, Private, 10th, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,1817,40, Germany, <=50K
46, Self-emp-not-inc, Some-college, Separated, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,48, Canada, >50K
24, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ecuador, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, El-Salvador, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Puerto-Rico, <=50K
37, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Ecuador, >50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,65, Hong, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,60, Japan, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,48, Hungary, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, France, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Iran, <=50K
23, Private, 9th, Never-married, Other-service, Not-in-family, Other, Female,0,0,38, Puerto-Rico, <=50K
77, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,99999,0,20, Jamaica, >50K
27, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,99, China, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Iran, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, England, <=50K
45, Private, Masters, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Ireland, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7793,0,96, Vietnam, >50K
27, Private, Masters, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,48, Cuba, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,35, Cambodia, <=50K
23, Private, Assoc-voc, Never-married, Sales, Not-in-family, Other, Female,0,0,40, India, <=50K
34, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Canada, >50K
47, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,20, Philippines, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Guatemala, >50K
55, Private, 7th-8th, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, >50K
51, Private, Doctorate, Divorced, Sales, Not-in-family, Other, Female,0,0,50, Vietnam, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Cambodia, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Honduras, <=50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
54, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Cuba, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Laos, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,24, United-States, >50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,54, Hong, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,70, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,15024,0,35, Ecuador, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, <=50K
33, Self-emp-inc, 9th, Never-married, Sales, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Holand-Netherlands, <=50K
30, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,45, Ecuador, >50K
34, Private, 1st-4th, Widowed, Craft-repair, Own-child, Black, Male,0,0,40, South, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, Laos, <=50K
33, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,13, Haiti, <=50K
66, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Mexico, <=50K
32, State-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
65, Private, Masters, Separated, Craft-repair, Not-in-family, White, Female,10135,0,35, Greece, <=50K
53, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Cambodia, >50K
71, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,37, Trinadad&Tobago, >50K
19, Private, 7th-8th, Never-married, Sales, Own-child, Other, Male,0,0,20, Cuba, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,6545,0,35, Philippines, >50K
37, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Puerto-Rico, >50K
19, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,30, Ecuador, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,30, Canada, <=50K
44, Private, Doctorate, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, South, <=50K
45, Private, Some-college, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
24, Private, Some-college, Never-married, Tech-support, Wife, Black, Male,0,0,40, Cambodia, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Iran, <=50K
33, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, Laos, <=50K
46, Private, Prof-school, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,35, South, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Laos, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, Thailand, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Cuba, >50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,40, Scotland, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,65, Trinadad&Tobago, <=50K
18, Private, 12th, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Jamaica, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Ireland, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
47, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Puerto-Rico, <=50K
20, Self-emp-inc, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,25, England, <=50K
27, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,24, Mexico, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ecuador, <=50K
57, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,60, Nicaragua, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cuba, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1602,40, Vietnam, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Holand-Netherlands, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Dominican-Republic, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,2415,35, Portugal, >50K
51, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, >50K
43, Private, 7th-8th, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,15, England, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
43, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,2453,0,20, El-Salvador, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Laos, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,50, China, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
41, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
49, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Honduras, <=50K
28, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Peru, <=50K
43, Private, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,2535,70, Jamaica, >50K
26, Private, 5th-6th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Jamaica, <=50K
51, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, Cuba, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,38, Hungary, <=50K
30, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, China, <=50K
38, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
28, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,20, Yugoslavia, <=50K
42, Private, Assoc-voc, Never-married, Sales, Unmarried, Other, Male,0,0,45, China, <=50K
41, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
23, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Vietnam, >50K
34, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, Portugal, >50K
56, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,32, Cambodia, <=50K
28, Private, HS-grad, Divorced, Sales, Own-child, Other, Female,0,0,40, India, <=50K
75, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,20, Dominican-Republic, >50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,48, Canada, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Guatemala, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
27, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Female,4227,0,40, Vietnam, <=50K
47, Federal-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,60, Dominican-Republic, >50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,25, Japan, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, South, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,7298,0,40, Scotland, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Iran, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, France, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Ecuador, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
45, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,45, France, >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,40, Portugal, >50K
27, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Scotland, <=50K
65, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, Black, Female,50259,0,50, United-States, >50K
