42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
69, Self-emp-not-inc, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States, >50K
76, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
28, State-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,14271,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, HS-grad, Divorced, Armed-Forces, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, State-gov, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
30, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, Columbia, <=50K
38, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, >50K
50, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
35, Private, Preschool, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
35, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
24, State-gov, Bachelors, Married-spouse-absent, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,15, United-States, <=50K
24, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Local-gov, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,3293,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,6292,0,40, United-States, <=50K
38, State-gov, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
66, Federal-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Germany, <=50K
25, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,45, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,3, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States, <=50K
35, Private, Some-college, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,73, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,50, Japan, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States, >50K
27, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,6, United-States, <=50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,15, United-States, <=50K
64, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,21, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Greece, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, <=50K
37, Private, 9th, Divorced, Adm-clerical, Unmarried, Black, Female,50406,0,27, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
66, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
39, Self-emp-inc, Masters, Never-married, Prof-specialty, Husband, White, Male,0,2414,83, United-States, >50K
41, Local-gov, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,24, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,32, United-States, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, France, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
53, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,48, United-States, >50K
24, Private, Some-college, Married-spouse-absent, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K
50, Federal-gov, Masters, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Poland, <=50K
19, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
42, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,1553,40, United-States, <=50K
48, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Philippines, >50K
30, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
47, State-gov, Masters, Never-married, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
45, Private, Some-college, Widowed, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
53, State-gov, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Canada, <=50K
32, Local-gov, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
57, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
58, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2060,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Local-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, United-States, >50K
36, Federal-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, Some-college, Separated, Tech-support, Not-in-family, White, Male,0,0,25, United-States, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Haiti, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1909,40, United-States, >50K
40, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, 7th-8th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,50, United-States, <=50K
63, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
62, Local-gov, Masters, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,70, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Some-college, Separated, Other-service, Own-child, White, Male,0,0,45, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
22, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
41, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Vietnam, <=50K
26, Private, Bachelors, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, United-States, >50K
41, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Assoc-acdm, Separated, Exec-managerial, Not-in-family, White, Male,3325,0,40, United-States, <=50K
29, Local-gov, 11th, Divorced, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,1596,20, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,42, United-States, <=50K
37, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4816,0,50, United-States, >50K
59, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
32, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7064,0,40, United-States, >50K
40, Private, 11th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, 7th-8th, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
29, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,14197,0,45, United-States, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
31, State-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,54, United-States, <=50K
29, Federal-gov, Some-college, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
56, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
39, Private, Bachelors, Widowed, Transport-moving, Not-in-family, White, Female,0,0,36, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,50, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,64, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,25, Puerto-Rico, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,46, United-States, <=50K
26, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,70, Thailand, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
81, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,3108,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Guatemala, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Masters, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, >50K
18, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
46, Local-gov, Assoc-voc, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,1661,25, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
26, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
26, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States, >50K
30, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, United-States, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,12, United-States, <=50K
18, Local-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
24, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,14, United-States, >50K
46, Federal-gov, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
73, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
50, Private, 1st-4th, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
40, State-gov, Bachelors, Never-married, Sales, Wife, White, Male,2885,0,45, United-States, <=50K
27, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4932,0,35, United-States, >50K
38, Local-gov, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4729,0,66, United-States, >50K
40, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2398,72, United-States, >50K
39, Private, Some-college, Divorced, Sales, Wife, White, Female,0,0,30, Puerto-Rico, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,71, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,60, Puerto-Rico, <=50K
22, Private, 10th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Haiti, <=50K
38, Without-pay, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
22, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,12, United-States, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
29, State-gov, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, >50K
76, Federal-gov, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,32, United-States, <=50K
