48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,44, Ecuador, <=50K
34, Private, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
45, Private, HS-grad, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Haiti, >50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,35, El-Salvador, <=50K
73, Private, HS-grad, Widowed, Craft-repair, Unmarried, Other, Male,0,0,40, Scotland, >50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,10, Cuba, <=50K
67, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,20, Yugoslavia, <=50K
44, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,66, Yugoslavia, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Hungary, <=50K
43, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, England, <=50K
24, Private, 12th, Never-married, Protective-serv, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
19, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,30, Philippines, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,25544,0,40, Guatemala, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Jamaica, <=50K
37, State-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
64, Private, Assoc-acdm, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, China, >50K
21, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Mexico, <=50K
29, Private, Bachelors, Never-married, Tech-support, Other-relative, White, Female,0,0,24, El-Salvador, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,1876,40, South, <=50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Mexico, >50K
22, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
22, Self-emp-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Haiti, <=50K
75, Private, 5th-6th, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8, Japan, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Cuba, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,25, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, India, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,99999,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, England, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, England, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, Taiwan, <=50K
53, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,1902,40, Poland, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,81, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Cuba, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
58, Private, Some-college, Widowed, Tech-support, Husband, Black, Female,0,1977,38, Ireland, >50K
36, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,35, Greece, <=50K
63, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,10157,0,50, Japan, >50K
33, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,65, Dominican-Republic, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, Peru, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
34, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,48, Jamaica, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,96, Ireland, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,38, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
24, Self-emp-inc, Masters, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,99, Canada, <=50K
46, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,35, Ecuador, <=50K
18, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,38, Nicaragua, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,54, Dominican-Republic, <=50K
25, Private, Bachelors, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, Honduras, <=50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,20, Ecuador, >50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, France, >50K
54, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
39, Private, Assoc-voc, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, Honduras, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,7461,0,40, United-States, <=50K
37, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,45, El-Salvador, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,32, Outlying-US(Guam-USVI-etc), >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
45, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
39, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Greece, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
27, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,30, Haiti, <=50K
62, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Other, Female,0,0,20, China, <=50K
34, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,42, Guatemala, <=50K
38, Private, Masters, Never-married, Protective-serv, Husband, White, Male,0,0,50, Haiti, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, Germany, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,38, Hungary, <=50K
58, Self-emp-inc, 7th-8th, Divorced, Exec-managerial, Husband, Other, Male,10308,0,52, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Nicaragua, <=50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Scotland, <=50K
35, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Iran, >50K
47, Local-gov, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Japan, <=50K
39, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
85, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,6840,0,52, Outlying-US(Guam-USVI-etc), >50K
30, Private, Some-college, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
35, Private, HS-grad, Separated, Tech-support, Husband, Other, Female,0,0,40, Ecuador, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Guatemala, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,30, Poland, <=50K
23, Private, Assoc-voc, Divorced, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,32, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, South, >50K
52, Private, 10th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Greece, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Hong, <=50K
47, Private, Assoc-voc, Separated, Other-service, Husband, Other, Male,0,1902,40, Germany, >50K
23, Private, Bachelors, Never-married, Tech-support, Wife, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,42, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
60, Private, Assoc-voc, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
37, Self-emp-not-inc, 5th-6th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,37, Mexico, <=50K
46, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,44, Hungary, >50K
55, Private, Bachelors, Divorced, Tech-support, Unmarried, Other, Female,0,0,35, Guatemala, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,5178,0,50, Portugal, >50K
38, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
50, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, White, Male,0,1977,50, Jamaica, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,43, Mexico, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,41, Yugoslavia, >50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
35, Federal-gov, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, Peru, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Portugal, >50K
54, Private, Bachelors, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
59, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1977,50, Poland, >50K
68, Local-gov, 5th-6th, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,76, England, <=50K
36, Private, Masters, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
52, Private, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,8, Yugoslavia, <=50K
59, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,30, Cuba, <=50K
24, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, South, <=50K
70, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,45, France, >50K
25, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Own-child, White, Male,0,0,35, Canada, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Nicaragua, <=50K
26, State-gov, 11th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,60, Nicaragua, >50K
24, Self-emp-inc, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Vietnam, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Cuba, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
53, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Japan, >50K
30, Private, Bachelors, Separated, Exec-managerial, Unmarried, Other, Female,0,0,40, Laos, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,75, Trinadad&Tobago, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,42, Columbia, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,45, Cuba, >50K
34, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, Portugal, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, Columbia, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,7298,0,35, Yugoslavia, <=50K
18, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
43, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, France, >50K
69, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4721,0,33, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,18717,0,35, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Local-gov, Assoc-voc, Divorced, Prof-specialty, Husband, Black, Female,0,0,45, Yugoslavia, <=50K
38, State-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, France, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7687,0,54, Taiwan, >50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
36, State-gov, Some-college, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,45, Taiwan, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
33, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
23, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Female,0,0,40, India, <=50K
27, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,30, Honduras, <=50K
55, Private, Masters, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, Germany, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,28, Ecuador, <=50K
44, Private, Masters, Never-married, Craft-repair, Not-in-family, Other, Female,10520,0,40, Taiwan, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,38, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,1934,40, Dominican-Republic, >50K
46, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,25, Philippines, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,42, Nicaragua, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, El-Salvador, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Italy, <=50K
44, Local-gov, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,50, Portugal, >50K
42, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,32, India, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Hong, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Ecuador, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,32, Jamaica, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,72, Ecuador, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,46, Hong, <=50K
58, Local-gov, 10th, Married-spouse-absent, Prof-specialty, Husband, Other, Female,0,0,75, Japan, >50K
47, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,35, Mexico, <=50K
26, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,20, United-States, >50K
36, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,7298,0,38, Canada, >50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
30, Private, HS-grad, Separated, Adm-clerical, Husband, White, Female,3103,0,34, Dominican-Republic, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,3028,0,40, Guatemala, <=50K
60, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Mexico, <=50K
43, Self-emp-not-inc, Masters, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, Thailand, <=50K
51, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,8199,0,50, Canada, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,2875,0,40, Germany, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, India, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, South, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Iran, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,35, Taiwan, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
33, Federal-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,2445,0,40, South, <=50K
59, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Laos, >50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
42, State-gov, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
21, Private, Doctorate, Never-married, Sales, Other-relative, Black, Male,0,0,16, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Portugal, <=50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Greece, >50K
47, Private, 5th-6th, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, Iran, <=50K
63, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, South, >50K
33, Private, Assoc-voc, Widowed, Other-service, Not-in-family, Black, Male,0,0,30, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, White, Female,4392,0,40, Yugoslavia, >50K
54, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
42, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, White, Male,7663,0,45, Vietnam, >50K
44, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, >50K
65, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Germany, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Peru, >50K
47, Local-gov, Masters, Divorced, Tech-support, Husband, Other, Male,0,0,44, Italy, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,4023,0,40, Scotland, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,3692,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,54, Hong, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,30, Guatemala, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, Thailand, >50K
64, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,2016,40, Canada, >50K
