25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,14083,0,50, Dominican-Republic, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,83, China, <=50K
33, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,25, Columbia, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Honduras, <=50K
28, Private, Assoc-voc, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Philippines, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, >50K
40, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador, >50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Taiwan, <=50K
27, Private, Prof-school, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
27, Private, Masters, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
33, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,7687,0,35, Nicaragua, <=50K
38, Local-gov, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, France, <=50K
26, Self-emp-inc, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
45, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Japan, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Other, Male,0,0,66, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
45, Local-gov, Masters, Married-spouse-absent, Sales, Husband, Other, Female,0,0,40, China, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
56, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,2885,0,40, Hungary, >50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,43, Greece, >50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Greece, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
53, Local-gov, HS-grad, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,3090,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,35, Columbia, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, France, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
79, Self-emp-not-inc, HS-grad, Separated, Priv-house-serv, Not-in-family, Other, Female,0,0,8, Mexico, <=50K
59, State-gov, Bachelors, Separated, Prof-specialty, Unmarried, White, Female,0,2251,40, Scotland, >50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,40, Ireland, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,14, Iran, <=50K
59, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
19, State-gov, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Puerto-Rico, <=50K
69, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,17, Peru, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Cambodia, >50K
30, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, >50K
39, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, Poland, >50K
27, Private, 10th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,20, Hungary, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Trinadad&Tobago, >50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,99, Canada, <=50K
61, Local-gov, 10th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
23, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, England, <=50K
27, Private, Masters, Never-married, Protective-serv, Unmarried, Black, Female,2040,0,40, Germany, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,20, France, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, England, >50K
49, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,1977,40, China, >50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
50, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,2333,50, Poland, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, China, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
37, Private, 10th, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
41, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, China, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Poland, >50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,95, Iran, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,48, Peru, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
25, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,50, Philippines, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Canada, <=50K
55, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,5178,0,45, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,54, Philippines, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Vietnam, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Female,4334,0,20, Greece, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Ecuador, <=50K
50, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
46, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Poland, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Puerto-Rico, <=50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Iran, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,70, Hungary, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Haiti, >50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,85, Ireland, >50K
62, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, Iran, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,60, Laos, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Laos, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Hungary, <=50K
49, Private, HS-grad, Divorced, Sales, Other-relative, White, Male,0,0,45, Poland, <=50K
44, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
37, Private, 9th, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Canada, <=50K
29, Local-gov, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Italy, <=50K
42, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
24, Private, HS-grad, Separated, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Portugal, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Guatemala, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Nicaragua, >50K
60, Private, Some-college, Widowed, Sales, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
42, Private, 1st-4th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Thailand, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,50, Hungary, <=50K
18, State-gov, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Japan, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
28, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, Vietnam, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,40, El-Salvador, >50K
34, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
61, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Canada, >50K
35, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Jamaica, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Cambodia, <=50K
33, Federal-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,8614,0,60, Greece, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, England, <=50K
22, Private, 1st-4th, Married-civ-spouse, Protective-serv, Other-relative, Black, Female,0,0,40, Portugal, <=50K
50, Private, 9th, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
37, Local-gov, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, Guatemala, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, China, <=50K
34, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,2174,40, Trinadad&Tobago, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, China, <=50K
44, Private, 11th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Greece, <=50K
45, State-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,15024,0,40, Puerto-Rico, >50K
36, Private, Bachelors, Divorced, Sales, Unmarried, Other, Male,0,0,50, China, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,45, South, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Haiti, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Cuba, >50K
49, Private, 12th, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, Cuba, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, Greece, >50K
51, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1865,48, Haiti, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
40, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
24, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, China, <=50K
24, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Greece, <=50K
26, Local-gov, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,45, Nicaragua, <=50K
22, Private, 12th, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
39, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
26, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,38, China, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, >50K
60, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, >50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Japan, >50K
40, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,2144,0,32, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,50, Haiti, <=50K
37, Private, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, Cambodia, >50K
36, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
44, Private, Some-college, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,35, Cuba, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, El-Salvador, >50K
20, Private, Some-college, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Laos, <=50K
35, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
61, Private, HS-grad, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, >50K
30, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, Haiti, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Laos, >50K
21, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,38, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Masters, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, >50K
56, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Columbia, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, France, <=50K
27, Private, HS-grad, Divorced, Sales, Own-child, Other, Male,0,0,40, Jamaica, <=50K
48, Federal-gov, 7th-8th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Masters, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Dominican-Republic, <=50K
17, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Dominican-Republic, <=50K
39, Local-gov, Some-college, Married-spouse-absent, Other-service, Unmarried, Other, Female,0,0,35, South, <=50K
43, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, China, >50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Thailand, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
59, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, India, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
29, Private, Masters, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Taiwan, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,60, Columbia, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, >50K
43, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,55, Guatemala, <=50K
32, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
65, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,2576,0,50, Philippines, >50K
22, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Vietnam, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,50, China, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, England, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,50, Thailand, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, <=50K
50, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,5116,0,20, Italy, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ecuador, <=50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, Peru, <=50K
37, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
54, State-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, Jamaica, <=50K
23, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, >50K
33, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,15024,0,48, France, >50K
50, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,60, Ecuador, <=50K
31, Private, Some-college, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Japan, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
57, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, South, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,40, Guatemala, <=50K
46, Local-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,60, Hungary, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,6298,0,40, Canada, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, Thailand, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Italy, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,35, Portugal, <=50K
21, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Peru, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Hong, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Columbia, <=50K
22, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Greece, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,60, Germany, <=50K
21, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
