62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
32, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,54, United-States, <=50K
46, Private, Some-college, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, Haiti, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,12, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
33, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,48, United-States, >50K
55, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,15024,0,40, United-States, >50K
40, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,48, United-States, <=50K
50, Private, Masters, Widowed, Craft-repair, Not-in-family, White, Female,0,0,30, Cuba, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
46, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, Vietnam, >50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,55, El-Salvador, >50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12, United-States, >50K
51, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,35, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,43, United-States, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
47, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Mexico, >50K
49, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,5013,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, 1st-4th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,70, United-States, <=50K
58, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, State-gov, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
47, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
23, State-gov, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,25, United-States, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,66, United-States, >50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,27, United-States, <=50K
44, Private, 7th-8th, Never-married, Exec-managerial, Husband, White, Female,0,0,5, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3464,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,32, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,10520,0,50, United-States, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, >50K
25, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,54, United-States, >50K
17, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,22, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,91, United-States, >50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,6981,0,45, United-States, >50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
75, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,30, United-States, >50K
64, Private, 9th, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, >50K
17, State-gov, 11th, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
36, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
52, Local-gov, HS-grad, Widowed, Sales, Husband, White, Female,0,0,40, Mexico, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,35, Italy, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
53, Private, Bachelors, Divorced, Farming-fishing, Husband, White, Male,7248,0,40, United-States, >50K
51, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,79, United-States, >50K
63, Local-gov, Assoc-voc, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,7, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
20, Self-emp-not-inc, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
70, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, White, Female,0,0,12, Trinadad&Tobago, <=50K
43, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Wife, White, Male,0,0,45, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, Italy, <=50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
45, Local-gov, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,56, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,25, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,15, Dominican-Republic, <=50K
63, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,42, United-States, >50K
66, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,30, United-States, >50K
25, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,1973,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, Taiwan, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-inc, Masters, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,6011,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,30, United-States, <=50K
69, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,8, El-Salvador, <=50K
40, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
31, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1977,43, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, State-gov, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,8, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 10th, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,40, Portugal, >50K
47, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Mexico, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,44, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,1977,60, United-States, >50K
32, Local-gov, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K
45, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
21, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
61, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,5220,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,7110,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, >50K
40, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, France, <=50K
38, Private, Masters, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
42, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2121,35, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, State-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
22, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,3587,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,60, Dominican-Republic, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,72, United-States, >50K
22, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, India, <=50K
38, Self-emp-not-inc, 12th, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
45, Federal-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
37, State-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1887,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,2193,0,40, India, >50K
35, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,38, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Germany, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,7687,0,50, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, El-Salvador, >50K
47, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,5, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,15, Cuba, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Tech-support, Husband, Other, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Never-married, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, Mexico, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, United-States, <=50K
34, Private, Masters, Married-spouse-absent, Machine-op-inspct, Own-child, White, Female,0,0,40, Italy, <=50K
26, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Masters, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K
58, State-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
20, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
38, Private, 7th-8th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
46, State-gov, Masters, Divorced, Sales, Husband, White, Female,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
67, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
54, Local-gov, Assoc-voc, Divorced, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, 12th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,48, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,70, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,1901,45, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,3103,0,20, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,42, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Germany, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1977,40, United-States, >50K
52, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
56, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, <=50K
47, State-gov, HS-grad, Separated, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,4044,0,20, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
