37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Iran, <=50K
23, State-gov, 9th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Thailand, >50K
67, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
23, State-gov, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
22, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, >50K
64, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,12, Scotland, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Jamaica, >50K
55, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,45, Cuba, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,15, Outlying-US(Guam-USVI-etc), >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Cambodia, >50K
35, Private, 10th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
56, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, >50K
42, State-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,55, Jamaica, <=50K
47, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,60, Columbia, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Iran, >50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
24, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,30, Scotland, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,45, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4914,0,40, France, >50K
27, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Dominican-Republic, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Canada, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Scotland, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
26, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
58, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Poland, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, France, >50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Honduras, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, Columbia, >50K
42, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,2405,40, France, >50K
65, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,74, United-States, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,55, Greece, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,60, Hungary, >50K
32, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Cuba, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Germany, >50K
19, State-gov, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Peru, >50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7298,0,37, Outlying-US(Guam-USVI-etc), >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, Dominican-Republic, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
51, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,35, United-States, <=50K
39, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,4467,0,48, Jamaica, <=50K
38, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
40, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,26, United-States, <=50K
61, Private, HS-grad, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
42, State-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, >50K
21, Private, 11th, Separated, Adm-clerical, Own-child, White, Male,0,0,30, Philippines, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Hungary, <=50K
22, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Scotland, <=50K
38, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,40, Taiwan, >50K
64, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, Laos, <=50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,55, Mexico, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Mexico, <=50K
19, Private, HS-grad, Divorced, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,1600,36, China, <=50K
23, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, >50K
32, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,15024,0,50, Laos, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Portugal, >50K
63, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
34, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, Italy, <=50K
66, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,20, Greece, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,27, Canada, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Honduras, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,2899,0,40, United-States, >50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,4055,0,35, Honduras, <=50K
29, State-gov, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,7298,0,40, Yugoslavia, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, China, <=50K
56, Private, 1st-4th, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Greece, <=50K
24, Self-emp-inc, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
69, Self-emp-not-inc, 9th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, 7th-8th, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,95, Portugal, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Greece, <=50K
30, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, Taiwan, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,50, United-States, >50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,70, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,55, United-States, <=50K
62, Federal-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,1902,60, Canada, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,25, Taiwan, <=50K
59, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
26, Private, 11th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Taiwan, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, France, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,65, Philippines, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2901,0,40, Haiti, >50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, China, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, Trinadad&Tobago, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Poland, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Guatemala, >50K
37, Private, Prof-school, Married-spouse-absent, Machine-op-inspct, Husband, White, Female,0,1871,40, Scotland, >50K
59, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,65, Ireland, <=50K
32, Private, 10th, Divorced, Other-service, Unmarried, White, Male,0,0,40, Laos, <=50K
55, Federal-gov, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, South, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,25, Vietnam, <=50K
22, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Thailand, >50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,70, Puerto-Rico, <=50K
33, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, France, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,55, Philippines, >50K
55, Private, 7th-8th, Separated, Machine-op-inspct, Wife, Black, Male,0,0,40, South, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, Mexico, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,20, Greece, >50K
42, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Yugoslavia, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,65, Guatemala, >50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,36, United-States, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Honduras, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,57, Cambodia, <=50K
23, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Germany, <=50K
44, State-gov, 5th-6th, Divorced, Other-service, Unmarried, White, Female,0,0,50, Iran, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, England, >50K
25, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Japan, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
40, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1976,40, Germany, >50K
29, Local-gov, Some-college, Married-spouse-absent, Transport-moving, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, Peru, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,50, United-States, >50K
56, Private, Masters, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,15724,0,20, Puerto-Rico, >50K
35, State-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
62, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Scotland, <=50K
44, State-gov, Bachelors, Divorced, Sales, Not-in-family, Other, Male,0,0,66, Scotland, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Ecuador, >50K
22, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Honduras, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Iran, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Columbia, <=50K
39, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Greece, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
56, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,82, Nicaragua, >50K
23, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, South, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Portugal, <=50K
33, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Haiti, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,54, Thailand, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7679,0,60, South, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Mexico, <=50K
49, Private, 10th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
20, Private, 12th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Cuba, <=50K
52, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Taiwan, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, France, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Hungary, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, Hungary, >50K
30, Private, HS-grad, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,20, Peru, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
31, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Cuba, >50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
50, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,99999,0,50, India, >50K
43, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, >50K
25, Private, HS-grad, Separated, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
32, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Hong, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,25, Italy, <=50K
45, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,54, Haiti, <=50K
46, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, Greece, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, United-States, >50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Philippines, <=50K
22, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,35, United-States, <=50K
40, State-gov, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Hungary, >50K
21, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
34, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Other, Female,0,0,45, Jamaica, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, Philippines, >50K
41, Private, 7th-8th, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,50, Taiwan, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, India, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4089,0,60, Portugal, >50K
62, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Yugoslavia, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Germany, <=50K
24, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, <=50K
24, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,2241,0,40, Honduras, <=50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, England, <=50K
33, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, France, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Thailand, >50K
46, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,54, United-States, >50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Greece, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Taiwan, >50K
34, Private, Assoc-voc, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,25, South, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,9, Outlying-US(Guam-USVI-etc), <=50K
58, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Japan, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, United-States, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, United-States, >50K
59, Self-emp-inc, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, Ecuador, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Honduras, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,2642,0,45, Haiti, >50K
46, Private, Masters, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
