44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,2227,40, United-States, <=50K
50, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Masters, Widowed, Other-service, Wife, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,1735,8, United-States, >50K
40, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, >50K
20, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
56, Private, Masters, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,47, Poland, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
20, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
26, Private, Bachelors, Married-spouse-absent, Tech-support, Own-child, White, Male,0,0,52, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,38, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
43, Private, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
44, Self-emp-not-inc, 11th, Divorced, Other-service, Wife, White, Female,3451,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,54, United-States, <=50K
49, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,4400,0,12, United-States, >50K
40, Federal-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,579,0,54, Philippines, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
29, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,78, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, United-States, >50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, United-States, <=50K
45, Private, Masters, Divorced, Other-service, Wife, White, Female,0,2227,36, United-States, >50K
31, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,15, Cambodia, <=50K
28, Federal-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,1666,60, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,36, United-States, <=50K
44, Self-emp-inc, Bachelors, Separated, Tech-support, Wife, White, Female,0,0,60, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,127,0,38, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,5467,0,45, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
37, Local-gov, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,1870,0,60, United-States, >50K
29, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,13360,0,45, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4048,0,99, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7279,0,54, United-States, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
48, Private, HS-grad, Divorced, Sales, Wife, White, Female,0,0,40, El-Salvador, <=50K
28, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
27, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Divorced, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1876,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, Black, Female,8760,0,50, United-States, >50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, White, Male,0,2307,40, United-States, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
68, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, Guatemala, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,2299,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, <=50K
50, Local-gov, Some-college, Separated, Other-service, Wife, White, Female,0,0,5, United-States, <=50K
60, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,1876,50, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,42, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,3535,0,30, United-States, <=50K
54, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
54, Private, 10th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Local-gov, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
21, Private, Some-college, Separated, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
49, Private, 10th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2916,0,40, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Puerto-Rico, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,41, Canada, <=50K
52, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,10, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1976,20, United-States, >50K
34, Private, 7th-8th, Separated, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,10, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,35, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
50, State-gov, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Local-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
39, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Female,11926,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
59, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,25, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
56, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K
41, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,42, United-States, <=50K
20, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
24, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,70, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
73, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Laos, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,5178,0,54, United-States, >50K
52, Private, Masters, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, >50K
67, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, United-States, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,36, United-States, >50K
32, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
49, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, >50K
50, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
35, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,22, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
74, Private, 7th-8th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Assoc-acdm, Married-spouse-absent, Sales, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
30, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Local-gov, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Separated, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,10860,0,50, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-spouse-absent, Farming-fishing, Wife, Black, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
44, Private, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,0,60, Nicaragua, >50K
36, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,38, United-States, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,36, Puerto-Rico, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
30, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,24, United-States, <=50K
54, Private, HS-grad, Widowed, Craft-repair, Husband, Black, Male,2267,0,40, United-States, >50K
36, Private, HS-grad, Married-spouse-absent, Transport-moving, Wife, White, Male,5205,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
47, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
52, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1836,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
