21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
33, Federal-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,32, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
35, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,98, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,64, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,7687,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,40, United-States, >50K
56, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,40, United-States, >50K
42, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
34, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,2629,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
33, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
52, Local-gov, Some-college, Divorced, Sales, Husband, White, Female,0,0,38, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
43, State-gov, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,3113,0,40, India, >50K
35, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, >50K
56, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Germany, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Transport-moving, Other-relative, White, Male,0,0,80, United-States, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,6, United-States, <=50K
35, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
49, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, >50K
23, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, Germany, <=50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,40, United-States, >50K
27, State-gov, 9th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
39, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,15, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,10, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,15, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, >50K
62, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
68, Local-gov, Prof-school, Divorced, Prof-specialty, Wife, White, Male,0,1977,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5178,0,45, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, >50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, United-States, <=50K
51, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
26, Federal-gov, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,75, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,8, Jamaica, <=50K
27, Self-emp-inc, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,1577,32, United-States, <=50K
52, Federal-gov, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, United-States, <=50K
31, Local-gov, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
27, Private, 10th, Never-married, Transport-moving, Husband, White, Male,0,0,98, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,80, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,35, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
47, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
54, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1902,60, United-States, <=50K
33, Self-emp-not-inc, 11th, Divorced, Protective-serv, Husband, White, Female,0,0,35, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,26840,0,50, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,70, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Separated, Transport-moving, Own-child, White, Male,0,0,50, Mexico, <=50K
41, State-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, 12th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, United-States, >50K
30, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
36, Private, 9th, Divorced, Adm-clerical, Wife, White, Male,6349,0,40, United-States, >50K
49, State-gov, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K
40, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3841,0,75, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,40, United-States, >50K
50, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, <=50K
59, Private, Masters, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1977,40, United-States, >50K
76, Private, 5th-6th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,10, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
64, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,30, United-States, <=50K
25, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Puerto-Rico, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Iran, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
58, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
47, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,33, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,1893,40, United-States, <=50K
61, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Tech-support, Husband, White, Female,0,0,48, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, United-States, >50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
29, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,13, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,1887,65, United-States, <=50K
54, Private, Assoc-voc, Widowed, Prof-specialty, Husband, White, Female,0,1948,40, United-States, <=50K
21, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,8, United-States, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,45, United-States, >50K
24, Private, Assoc-voc, Never-married, Other-service, Husband, White, Male,0,0,54, Taiwan, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,36, United-States, <=50K
44, Private, Assoc-voc, Widowed, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
47, State-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
60, Local-gov, Some-college, Widowed, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
61, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,1977,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Other, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,645,0,35, United-States, >50K
32, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,52, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,48, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,35, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Federal-gov, Some-college, Never-married, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Haiti, <=50K
58, Private, Bachelors, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,44, United-States, >50K
59, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,8, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Wife, White, Female,3103,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1957,40, United-States, <=50K
27, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,3043,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,10, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5321,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
53, Private, Doctorate, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, Other, Female,0,0,40, United-States, >50K
60, Private, Doctorate, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,15024,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,35, India, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,45, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
51, Private, Masters, Widowed, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, <=50K
65, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,54, United-States, <=50K
37, Private, Assoc-voc, Divorced, Exec-managerial, Wife, White, Female,5178,0,35, United-States, >50K
31, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,20, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,50, United-States, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,40, South, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,43, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
45, Local-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,45, Jamaica, >50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,4418,0,78, United-States, >50K
23, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
37, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
56, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,88, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,80, United-States, >50K
40, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,1, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, 9th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
19, State-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, Taiwan, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Local-gov, Bachelors, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
40, Private, Masters, Divorced, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
