51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,65, Greece, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, Germany, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Widowed, Sales, Own-child, White, Male,0,0,38, Nicaragua, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7687,0,40, Dominican-Republic, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,27, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,44, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
43, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, United-States, >50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, Japan, <=50K
48, Private, Masters, Separated, Exec-managerial, Husband, White, Female,0,0,40, Vietnam, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,29, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,38, Guatemala, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,8, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Vietnam, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, China, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Iran, >50K
34, Local-gov, 11th, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,2869,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
47, Self-emp-inc, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
35, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Scotland, <=50K
31, Private, 5th-6th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
48, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, France, <=50K
90, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, 9th, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,3142,54, United-States, <=50K
19, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,29, England, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,1978,40, United-States, <=50K
58, Private, 7th-8th, Divorced, Other-service, Not-in-family, Black, Male,0,0,20, Jamaica, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Germany, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, China, <=50K
46, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Mexico, <=50K
65, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,45, Poland, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Trinadad&Tobago, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,5176,0,40, England, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, Ecuador, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,8, South, <=50K
22, State-gov, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1869,40, United-States, >50K
40, Private, HS-grad, Separated, Transport-moving, Wife, White, Female,0,0,40, Taiwan, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Cuba, <=50K
51, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, Canada, <=50K
23, Private, 11th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, Philippines, <=50K
27, Private, 7th-8th, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, China, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,26, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
59, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,38, United-States, <=50K
73, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,2001,50, Philippines, >50K
43, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,12686,0,45, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Scotland, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, South, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, <=50K
27, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,4967,0,38, China, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3910,0,40, United-States, >50K
62, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, United-States, <=50K
22, State-gov, 11th, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Poland, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,3593,0,40, Peru, >50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Federal-gov, 5th-6th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Greece, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,38, United-States, <=50K
18, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Ireland, <=50K
25, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,44, Cuba, <=50K
56, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,20, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Taiwan, >50K
58, Local-gov, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,26, Poland, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
40, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, Iran, <=50K
66, State-gov, 10th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
24, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Mexico, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1845,40, Italy, <=50K
35, Private, HS-grad, Separated, Farming-fishing, Husband, White, Male,0,0,40, Poland, <=50K
41, Local-gov, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,0,54, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,94, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,16, El-Salvador, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,15, France, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Peru, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
59, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,45, United-States, >50K
46, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,94, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
47, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,3705,0,40, United-States, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Hong, >50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, Ireland, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, United-States, <=50K
20, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,29, Philippines, <=50K
64, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
38, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, France, >50K
55, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,29, Dominican-Republic, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Prof-school, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,45, United-States, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Yugoslavia, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,29, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,29, United-States, <=50K
67, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,98477,0,60, Cambodia, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,29, Iran, <=50K
81, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,10, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, El-Salvador, <=50K
56, Private, HS-grad, Separated, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,29, United-States, >50K
30, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
51, State-gov, Assoc-voc, Widowed, Sales, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
61, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
86, Private, 12th, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,35, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, 11th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, Germany, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Craft-repair, Own-child, Other, Male,0,0,15, Philippines, <=50K
54, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, China, <=50K
53, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Male,0,0,12, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,40, Cambodia, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Guatemala, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,28, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,20, Ireland, <=50K
74, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, Ireland, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Germany, >50K
33, Private, HS-grad, Never-married, Farming-fishing, Wife, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
74, State-gov, Some-college, Widowed, Other-service, Not-in-family, Other, Male,0,0,10, Laos, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,32, Cambodia, >50K
31, Private, 10th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3616,0,15, Laos, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, 10th, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, India, <=50K
34, Private, Some-college, Separated, Prof-specialty, Husband, Other, Male,0,1902,45, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
58, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
18, Federal-gov, Bachelors, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,4368,0,40, Trinadad&Tobago, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,26, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,12053,0,40, United-States, <=50K
51, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,54, United-States, >50K
52, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, England, >50K
49, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Poland, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,20, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, State-gov, 12th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,26, Vietnam, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,12, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,2194,0,40, Thailand, >50K
21, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, >50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,79, Hungary, >50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
20, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,50, China, <=50K
32, Private, Bachelors, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,20, United-States, <=50K
27, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,35, Peru, <=50K
78, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Divorced, Adm-clerical, Wife, White, Male,0,0,40, England, <=50K
59, Self-emp-inc, HS-grad, Separated, Farming-fishing, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Honduras, >50K
19, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,15, Puerto-Rico, <=50K
22, Private, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,91, China, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Transport-moving, Own-child, White, Female,0,0,8, United-States, <=50K
25, Federal-gov, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
23, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,1915,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Portugal, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Holand-Netherlands, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
40, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,23448,0,25, United-States, >50K
47, Private, HS-grad, Widowed, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
